Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"Population ages 30-34, male (% of male population)",SP.POP.3034,6.787284216133333,6.764971083666667,6.715614417733333,6.649568638466666,6.5930446605,6.567428816333334,6.559429494733334,6.559076882833335,6.5450894417,6.5019991645333315,6.433750719466668,6.360159785500002,6.276786123000002,6.187882550699999,6.116711039200001,6.084593894066666,6.063850140400001,6.0978162740999995,6.1839656732,6.315567396499999,6.4847198407999995,6.673352946233334,6.8791185043,7.075605167066667,7.241098629733333,7.372524179699999,7.372582752833334,7.380122873900001,7.395399340133335,7.422974124133331,7.468167012633334,7.4989441465999995,7.565367287266665,7.666794644333334,7.793448401066666,7.933979897566668,7.8993770351,7.863322897266668,7.824808008233334,7.794440647399998,7.791341432766667,7.790072710233331,7.832566858933332,7.917378092866666,8.040676728133331,8.198058355266667,8.315102642866666,8.4641966734,8.635928323133331,8.825098287566666,9.029794883566668,9.106098058066664,9.209262569533331,9.328600209966668,9.439936574099999,9.526886705533334,9.472231488,0.0
"Population ages 25-29, male (% of male population)",SP.POP.2529,7.919342514233333,7.8398730373333345,7.802049586133333,7.800021423866667,7.808516362099998,7.801940276366666,7.6589817335,7.514810380566664,7.385282916633332,7.282006642566667,7.208225462166667,7.143508577033332,7.1415204462,7.194393564833335,7.285954947033335,7.397893134599999,7.544156793433334,7.749414949833334,7.981271954133331,8.189350718766667,8.336511866466667,8.391211966600002,8.412898504533334,8.4236645647,8.434101399833333,8.433822169833332,8.359190664699998,8.312959366933333,8.294906271933336,8.296002190733335,8.300646433766667,8.332300082233335,8.388520603566663,8.468930763466666,8.556135631833332,8.614706436766669,8.495036532166667,8.4101181453,8.383705679566667,8.422658843833332,8.506504601466666,8.604386870199999,8.755762527133333,8.9520681798,9.163972779266668,9.3527885511,9.505667611133335,9.6760054431,9.858832031066667,10.026298497099996,10.137620351499999,10.0920917502,10.0388147557,9.978137549566666,9.894007265199997,9.7587197331,9.590614867566668,0.0
"Population ages 20-24, male (% of male population)",SP.POP.2024,8.734574099866668,8.677602419033333,8.604679518066668,8.526212450633333,8.457299678100002,8.396113296233334,8.281116919266667,8.206252038433332,8.177062898533334,8.192106004833333,8.234983574166668,8.401092734666667,8.5797513382,8.753969343800001,8.893788727566667,8.975311289566667,9.136352707233332,9.221533641933336,9.239282501033335,9.216204808566665,9.17065347463333,9.1741303468,9.151850833066668,9.095490060333336,9.007300335,8.89299686746667,8.8671968834,8.844616250366665,8.81543694996667,8.7811065294,8.746056458933335,8.819284744233332,8.851558515799999,8.824217433200001,8.74655904296667,8.6417899975,8.740169011133334,8.864905131866665,8.9872239739,9.092041630333332,9.172242910533335,9.413710129266669,9.623074285766668,9.7781445789,9.869284058399996,9.895584831666667,10.099683566333333,10.203352304800001,10.193070108766669,10.081310374733334,9.889271754733334,9.7455651433,9.535601419100002,9.255657001666668,8.940253902,8.632093412633333,8.5917299208,0.0
"Population ages 15-19, male (% of male population)",SP.POP.1519,9.125823749466667,9.200568022733334,9.244201617566668,9.256531738399998,9.266621157566668,9.311193438833332,9.4532910447,9.616664334833334,9.756003981533333,9.842601733833336,9.884774920433335,10.070684038133331,10.154680274566669,10.156576497166665,10.114389338566665,10.064369289533333,10.162268839233333,10.19930324306667,10.18358437913333,10.128522896433331,10.052558529966664,10.0301739862,9.9650045636,9.863600863966667,9.746255087700002,9.637498667233334,9.690590751733334,9.737018135533333,9.765876156400001,9.775693436533334,9.77918859416667,9.787400383366666,9.775864809766668,9.758792710233333,9.746583253766666,9.747358678033333,9.970100761733335,10.145123497766665,10.2513252197,10.289848096199998,10.287519917833333,10.450037962599998,10.536774919066666,10.544691145600003,10.475785889566668,10.3455361272,10.330686374966664,10.1872688294,9.946908814999999,9.656543697966665,9.362026832900002,9.169369044066665,8.986794111433332,8.813593109633334,8.639255332533333,8.466485050033334,8.413805944699998,0.0
"Population ages 10-14, male (% of male population)",SP.POP.1014,10.7106190766,10.887242437033333,11.084109067899998,11.311293351400002,11.532896904466666,11.695529310733331,11.725033208633334,11.726906722366664,11.733763443933332,11.761842998766666,11.804881691499999,11.816853750266667,11.816276617033333,11.818868634666668,11.820924443966668,11.811159087133335,11.791826799233336,11.749590460866667,11.703791886433335,11.658872610500001,11.611729764766666,11.543878113666665,11.481614864233334,11.442705282766667,11.426360768333332,11.420478902833333,11.453494312166665,11.483370994133333,11.523138731800001,11.5785758479,11.648085352199995,11.660018396599998,11.702602466466665,11.777182999033332,11.856136194133335,11.901290713400003,11.906357188900001,11.867328880633332,11.818106422033335,11.770785793066667,11.7164025415,11.597977206833333,11.433222185833333,11.248585142066666,11.053640760733336,10.8465029344,10.587251678733336,10.324470170733337,10.088675505366664,9.877165458799999,9.672064613633335,9.466863693233334,9.279968952566668,9.1312256104,9.036748294066665,9.0021565721,8.980724445100002,0.0
"Population ages 5-9, male (% of male population)",SP.POP.0509,13.6265819729,13.838793088066666,13.966692299633332,14.005123222133331,13.985089217133332,13.94907760166667,14.005460830333334,14.086240179800003,14.169992617933332,14.231573602066668,14.2446182169,14.22954052416667,14.217420461866665,14.197260650866667,14.164126351133335,14.114886949533334,14.054673318566667,14.004779338833334,13.961185224666666,13.917871680200001,13.869035341933335,13.8424424155,13.819853137033332,13.800442752300002,13.78817458753333,13.785792460733335,13.834921576133334,13.897651566233327,13.960797544766669,14.004531895033331,14.006008621200001,13.973427706833332,13.905560434433335,13.788670244700004,13.6235031722,13.4199616804,13.276298855133335,13.115084507633332,12.936149386666667,12.752761479666667,12.58302793583333,12.316646683766667,12.057975142166667,11.806494527599998,11.557990082233335,11.308251329333332,11.040744617333333,10.781156784066665,10.532249086866667,10.312883799766668,10.144191918399999,10.065989469333337,10.052644257266667,10.087564879333332,10.141260434633333,10.177284166666665,10.1866427463,0.0
"Population ages 0-4, male (% of male population)",SP.POP.0004,17.27584470266667,17.283683326333335,17.343799996666664,17.441902917333334,17.539163591,17.622716331666663,17.737731017666665,17.744529207333336,17.685213377,17.615770336666667,17.582018595666668,17.495196949666667,17.39970435666667,17.31174873726666,17.243530996300002,17.207308380333338,17.139880118066667,17.06936878113333,17.00078095576667,16.945012072999997,16.91042521156667,16.9078952299,16.930171074333334,16.953397055666667,16.950230962,16.913267151999996,16.890914613,16.774288647666665,16.590777780666667,16.365121799666667,16.1123462148,15.782969866033335,15.4076138364,15.006031513233328,14.616072150099999,14.28602632943333,14.0307633786,13.816208101066668,13.639872141500003,13.46764470263333,13.261419323166669,12.9516283802,12.636565445799999,12.32669368876667,12.066663342900002,11.897359742333334,11.693568051866665,11.599202894766668,11.576229162066664,11.567932918466669,11.538460580833334,11.594990114200005,11.568395047633334,11.476438340166663,11.344611711899999,11.190786697933332,11.027020643566667,0.0
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,18.036066666666667,17.531333333333333,17.031333333333333,16.521066666666666,16.014599999999998,15.49446666666667,14.97846666666667,14.4796,14.009199999999998,13.55,13.108333333333333,12.66226666666667,12.249066666666666,11.821600000000002,11.428866666666666,11.051266666666667,10.677866666666667,10.379066666666667,10.093733333333331,9.838066666666668,9.607133333333334,9.269333333333332,9.046733333333334,8.787933333333333,8.518,8.2268,7.943066666666668,7.652666666666666,7.386266666666668,7.148733333333334,6.889466666666666,6.6888,6.561000000000001,6.422,6.276200000000001,6.0878000000000005,5.915266666666668,5.7902666666666684,5.672066666666668,5.552666666666667,5.4446666666666665,5.321066666666666,5.2367333333333335,5.172133333333333,5.0808,5.023600000000001,4.954466666666666,4.9136,4.8336000000000015,4.773533333333333,4.738866666666667,4.714133333333334,4.684733333333333,4.6426,4.6138,4.5842,0.0,0.0
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,45.97,45.877599999999994,45.846199999999996,45.774800000000006,45.675,45.45753333333334,45.132799999999996,44.64053333333332,44.297933333333326,43.88633333333333,43.441933333333324,43.086933333333334,42.56206666666667,42.101866666666666,41.72613333333334,41.379599999999996,41.11726666666666,40.793400000000005,40.54006666666667,40.38773333333334,40.241666666666674,40.0186,39.76946666666667,39.5594,39.2198,38.751266666666666,38.22153333333334,37.46979999999999,36.68413333333333,35.851066666666675,34.96706666666666,34.118399999999994,33.218666666666664,32.342533333333336,31.482400000000002,30.67033333333333,29.938600000000008,29.390933333333333,28.792933333333334,28.151866666666667,27.6266,27.048533333333335,26.613400000000002,26.301199999999998,26.102066666666666,25.887600000000003,25.731,25.543733333333332,25.3454,25.0942,24.94146666666667,24.670200000000005,24.309933333333333,23.872466666666664,23.441999999999997,22.93866666666667,0.0,0.0
"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,42.92622199999999,43.75359066666667,44.58096,45.44538133333334,46.309802666666656,47.174225333333325,48.038646,48.903065999999995,49.736966,50.57086533333334,51.40476466666666,52.23866333333333,53.07256399999999,53.881946,54.69132733333334,55.500708666666654,56.31009266666667,57.119473333333325,57.34203066666667,57.564587999999986,57.78714333333334,58.00970066666666,58.23225733333333,59.24671800000001,60.26117933333333,61.27564066666667,62.29010066666668,63.304562000000004,63.883466,64.46236999999999,65.04127333333332,65.62017933333334,66.19908200000002,66.778136,67.35718933333334,67.93624000000001,68.51529333333333,69.09434666666667,69.574308,70.05426666666666,70.53422733333333,71.01418733333334,71.49414866666666,71.82854800000001,72.16294733333332,72.49734666666664,72.83174733333334,73.16614866666667,73.41953400000001,73.67291866666667,73.92630600000001,74.17969199999999,74.43307866666666,74.71935,75.00562133333334,75.291894,0.0,0.0
"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,48.658908000000004,49.520630000000004,50.38235133333333,51.30626133333333,52.23016933333333,53.15407666666667,54.07798533333333,55.00189266666666,55.87671933333333,56.75154533333332,57.62637133333332,58.501197333333316,59.376024,60.22210133333335,61.06817799999999,61.914256,62.76033533333334,63.60641466666666,64.42923466666667,65.25205666666666,66.07487933333333,66.89770200000001,67.72052400000001,68.41984133333335,69.11915866666666,69.81847666666665,70.517792,71.21711,71.76660533333333,72.316102,72.86559866666668,73.41509466666666,73.96459133333335,74.40910666666667,74.85362,75.29813533333335,75.74265,76.18716466666666,76.53637266666667,76.88557866666666,77.23478733333334,77.58399466666667,77.93320399999999,78.343474,78.75374333333335,79.164014,79.57428266666668,79.98455400000002,80.28945866666666,80.59436333333332,80.89926999999999,81.20417266666666,81.50908066666666,81.78807599999999,82.06707400000002,82.346072,0.0,0.0
