Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2.084371927,2.078907715,2.081718698,2.090063875,2.100628132,2.111623382,2.107516568,2.106493305,2.108452875,2.113879625,2.122790635,2.118879328,2.11955428,2.123737355,2.130052159,2.13757777,2.131650169,2.12881814,2.129270274,2.133582744,2.14202691,2.138884448,2.14025511,2.144969969,2.151659814,2.159260564,2.154418679,2.153420556,2.155388756,2.159270335,2.1639885,2.157918196,2.154923947,2.154901111,2.159085067,2.168571457,2.164179732,2.164141595,2.167575162,2.1726274,2.177459072,2.171928727,2.168806293,2.165657325,2.159909446,2.150553523,2.127652837,2.104331445,2.083060995,2.067479911,2.059286616,2.048153922,2.044489473,2.046168236,2.051028584,2.057915247,2.058147229,
"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2.600327166,2.586022343,2.577054814,2.57319627,2.574470652,2.580569096,2.57124739,2.568878742,2.57145185,2.577150209,2.584811036,2.57433454,2.568206518,2.565718369,2.566166757,2.568777234,2.555194308,2.545973079,2.540831032,2.540012155,2.543515575,2.532237409,2.526363565,2.524443531,2.52475896,2.526002561,2.51230972,2.502991663,2.497101407,2.493650017,2.491505305,2.477154053,2.466792386,2.459758317,2.456839459,2.458946567,2.445425786,2.436523409,2.431404639,2.428349016,2.425437622,2.410279982,2.398707753,2.387166338,2.371630657,2.350472177,2.313076118,2.273893097,2.237161697,2.208997563,2.192282366,2.175571828,2.169795587,2.171461213,2.176586459,2.183034528,2.182487831,
"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,2.712628522,2.707375535,2.706746828,2.710048914,2.716601702,2.725722268,2.720591395,2.720623737,2.724353418,2.730589752,2.738636978,2.731417601,2.727875646,2.728148272,2.73246946,2.740614551,2.736827015,2.738486095,2.744048727,2.752068268,2.761828443,2.757046105,2.755298923,2.756428622,2.760352361,2.766557063,2.760816591,2.759962838,2.762827869,2.768039866,2.774120403,2.769997625,2.768790053,2.769685216,2.773323729,2.780638502,2.77230966,2.768556565,2.766611497,2.761605898,2.750539323,2.724144354,2.695203968,2.667304792,2.645865629,2.633341122,2.617557075,2.610911014,2.610535506,2.613060282,2.616693567,2.61273512,2.612011496,2.613943829,2.618353872,2.625042261,2.625337399,
"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,3.182604086,3.172738676,3.173001957,3.179858799,3.188773287,3.196985462,3.187373829,3.18139723,3.178380853,3.178291694,3.180744179,3.166594172,3.157177631,3.15215674,3.151157849,3.153324413,3.142050762,3.136498107,3.13500567,3.135863827,3.138050034,3.123922479,3.113049259,3.105377701,3.100906096,3.098973488,3.084748447,3.076089814,3.071393164,3.068678263,3.06589205,3.052079207,3.040841778,3.031491596,3.024799747,3.02159128,3.003290381,2.99034633,2.979054495,2.963065334,2.938587866,2.89593797,2.849216862,2.804047813,2.768563909,2.746471518,2.725189022,2.716882942,2.717216441,2.720791629,2.724505096,2.720327738,2.718998146,2.720100735,2.723648865,2.729424696,2.729388826,
"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,3.409464887,3.402817373,3.403983145,3.410272074,3.418558557,3.427189108,3.418529387,3.413704136,3.412755954,3.416807036,3.426167938,3.421495283,3.423676466,3.43067015,3.440038108,3.450121752,3.444781886,3.442933121,3.444292081,3.449207293,3.457868671,3.45179049,3.449938546,3.452103278,3.458097324,3.467026794,3.463494418,3.465540055,3.470818849,3.476362219,3.479607187,3.470679444,3.464000938,3.456621283,3.446484683,3.434122485,3.400204154,3.36545821,3.334276426,3.311188767,3.297343633,3.280912662,3.274086556,3.273807051,3.276656541,3.280398028,3.273807162,3.271000482,3.270956621,3.272767421,3.275758555,3.270532293,3.268576951,3.269011075,3.270986651,3.273946145,3.269567981,
"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.857476308,3.848656098,3.84594436,3.847043897,3.849476431,3.851802955,3.839650159,3.831073118,3.825657835,3.824185364,3.826745715,3.816465175,3.812432052,3.812455341,3.813835759,3.814762828,3.801796952,3.791460903,3.783624559,3.779028329,3.778003883,3.7641112,3.754676533,3.74885422,3.745800362,3.744242339,3.731468364,3.72310386,3.716974593,3.710571081,3.701450749,3.682637311,3.666306714,3.6481359,3.624335765,3.594905896,3.544730852,3.490864975,3.440220991,3.400971702,3.37618982,3.355052588,3.348150593,3.350363468,3.355560881,3.360104416,3.355365577,3.353276502,3.353010224,3.354253086,3.356660398,3.352438922,3.351168704,3.351805709,3.353494846,3.355758757,3.352231329,
"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.212321869,4.200878748,4.196243926,4.197529552,4.204049767,4.215079187,4.209795959,4.212242756,4.220000947,4.230848692,4.243591177,4.236816597,4.2347034,4.23673464,4.242545297,4.251453645,4.244867275,4.24334976,4.246393335,4.254296797,4.267081763,4.263623234,4.265096988,4.270029514,4.276654215,4.28315844,4.273907746,4.270248806,4.266702809,4.256042173,4.234401936,4.194160363,4.148946848,4.104879397,4.072119239,4.056892347,4.035045762,4.027966705,4.031999915,4.040506776,4.048469731,4.045600619,4.045005459,4.04574574,4.047897393,4.051223911,4.043641938,4.039730743,4.037657106,4.035663577,4.033044621,4.021729044,4.012727923,4.005891736,4.001746311,4.000665964,3.995338261,
"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.601164102,4.588258807,4.582438976,4.581737183,4.584137861,4.588740465,4.581187744,4.579123538,4.580120012,4.582492383,4.585529624,4.572583714,4.562617651,4.555402353,4.551130102,4.549667896,4.536977759,4.528540941,4.523404638,4.521450569,4.522739104,4.510164983,4.500768594,4.493337808,4.486719151,4.479613631,4.460426337,4.44663973,4.431402727,4.405710312,4.365314167,4.306754863,4.239853329,4.17380215,4.122905105,4.095544282,4.070497326,4.064514265,4.072055646,4.083920562,4.093778481,4.094125345,4.095708657,4.097659194,4.100441038,4.104166431,4.099115557,4.096920594,4.095918267,4.094607696,4.092476454,4.082825162,4.074991468,4.068952067,4.065367053,4.064753952,4.061014513,
"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.114073763,5.106772168,5.111821876,5.125089841,5.141226961,5.156945417,5.149724032,5.14752655,5.149828884,5.157087023,5.169118778,5.160675043,5.159153449,5.163887962,5.17406751,5.188224941,5.185188343,5.188159886,5.195261112,5.204907622,5.215743035,5.204924622,5.198987315,5.193308205,5.181279734,5.159264442,5.111509886,5.061272472,5.013777489,4.976041334,4.950427112,4.926060539,4.915129142,4.913730454,4.919009836,4.930592985,4.924914016,4.926193675,4.933579036,4.944004188,4.953888807,4.950746906,4.949645455,4.949151716,4.948464864,4.94676346,4.930982287,4.918031263,4.907293983,4.898393689,4.891166843,4.876682369,4.866469917,4.860485575,4.85925366,4.862744504,4.863389877,
"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.452626549,5.442566147,5.443955124,5.452463149,5.462307077,5.47036774,5.457865812,5.447819785,5.440672196,5.43820239,5.441094968,5.426295802,5.417716521,5.414579586,5.415526062,5.41904318,5.40634929,5.397293952,5.390882517,5.386565659,5.383699778,5.36143092,5.344299267,5.32628126,5.298613174,5.257000684,5.18822928,5.112663934,5.039671174,4.98174076,4.944200695,4.916478799,4.908176019,4.912962547,4.924384305,4.940165727,4.939318253,4.943293464,4.951975766,4.963452937,4.974949057,4.974366353,4.975645675,4.97735327,4.978512655,4.978392561,4.965290073,4.954151913,4.94484962,4.937495271,4.932123007,4.919826342,4.91174073,4.90778259,4.908163138,4.912700058,4.913979879,
"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,6.19885607,6.190893191,6.191848735,6.199597265,6.21171701,6.226252144,6.219222877,6.219206132,6.225306094,6.23794613,6.256349224,6.253502653,6.258318759,6.268304567,6.280378029,6.291500712,6.281533673,6.276772449,6.271363152,6.25841223,6.235088933,6.179549417,6.118383617,6.059795226,6.014874353,5.988147614,5.96024315,5.953198684,5.959785632,5.970012235,5.976684979,5.973290936,5.971809148,5.972167606,5.977502598,5.990784015,5.985848477,5.988189016,5.996241552,6.005299488,6.01064514,6.000491839,5.990630588,5.981034502,5.972930169,5.966432218,5.94749124,5.933693073,5.924211645,5.918521826,5.916022068,5.907915318,5.906053955,5.908325869,5.912618323,5.917603487,5.916793249,
"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,6.458971116,6.443567896,6.437184401,6.437692535,6.442687283,6.450845447,6.437588361,6.430734009,6.429269337,6.433368298,6.442637362,6.428731768,6.420741905,6.416970977,6.415290053,6.413594602,6.390646704,6.373591044,6.355009918,6.325649018,6.282182757,6.202417217,6.113020999,6.026510707,5.959981905,5.921581905,5.889838736,5.886243638,5.900890036,5.919996557,5.934632012,5.937237562,5.940662598,5.945040191,5.954022356,5.971120252,5.969504933,5.974291807,5.984268383,5.995399745,6.003731442,5.995414759,5.987658892,5.980313576,5.974618285,5.971115372,5.955510247,5.94471262,5.937832662,5.934389619,5.934124498,5.927318859,5.926262051,5.929045719,5.933994069,5.940274511,5.940790457,
"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,7.448531878,7.441747574,7.446718007,7.459867334,7.478527561,7.501876868,7.503411132,7.512283736,7.524720292,7.539100562,7.555107034,7.544643537,7.540834222,7.535784433,7.5202385,7.490873964,7.42856775,7.358697704,7.290401161,7.238359847,7.211334638,7.179892911,7.170402831,7.176184236,7.18877442,7.2031829,7.201896463,7.208330269,7.218588455,7.228986698,7.236936127,7.235226488,7.234352308,7.232949052,7.234068039,7.242542352,7.230080979,7.223626537,7.222688017,7.224511351,7.226427891,7.21551617,7.206852497,7.199780892,7.195997974,7.196601236,7.186042532,7.182853929,7.18309559,7.183089571,7.181704168,7.170517722,7.161223263,7.153875117,7.150240852,7.151683619,7.151425939,
"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,7.565657602,7.550115072,7.54922244,7.558779376,7.573547313,7.59040085,7.579985415,7.575270299,7.574304458,7.576615832,7.581109001,7.555686898,7.538975745,7.521885177,7.491708653,7.442664447,7.352753078,7.251453861,7.153483785,7.080097873,7.042451886,7.006216897,7.001839342,7.019821816,7.046412078,7.072705769,7.078318529,7.090582779,7.106871125,7.124395989,7.140123299,7.142220316,7.145956214,7.15029442,7.157427642,7.17092768,7.160265564,7.155547453,7.157325764,7.163461111,7.170745835,7.161071844,7.155371048,7.152880888,7.154186693,7.159247713,7.149875638,7.147441969,7.149065253,7.15173973,7.154024054,7.144045995,7.137134322,7.13328093,7.133444386,7.138176394,7.138141908,
"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,8.954348664,8.949631957,8.961828133,8.985151012,9.012579132,9.040382745,9.025838674,9.020650742,9.016244537,9.002870103,8.97753937,8.897288797,8.811907965,8.732633886,8.674774111,8.646453351,8.607570448,8.597225848,8.60761963,8.62930924,8.65796426,8.652475185,8.65591182,8.666949442,8.684483252,8.707352561,8.702095114,8.707648848,8.718992207,8.729653525,8.735513005,8.719051476,8.703446929,8.68983944,8.684308447,8.693670413,8.674159916,8.666977242,8.67202,8.68559119,8.703659257,8.700181674,8.703361873,8.709861579,8.717421297,8.725288339,8.706467016,8.691841813,8.680552896,8.6728327,8.669714581,8.653223601,8.645602512,8.642861271,8.640825452,8.638781996,8.623418263,
"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.847051019,8.836045333,8.840161934,8.853046507,8.867566705,8.879897171,8.858463452,8.845765124,8.830537054,8.800074663,8.749895145,8.646996292,8.532728097,8.423216959,8.341330034,8.29896328,8.262867591,8.264472337,8.291677549,8.329202364,8.36910259,8.378356634,8.394141274,8.415155307,8.440914738,8.470412963,8.476140889,8.491135248,8.510301087,8.527396523,8.538232671,8.530096051,8.522146313,8.515148546,8.51480576,8.52730953,8.515698074,8.515498087,8.526154243,8.543835609,8.564278684,8.564852451,8.572042159,8.582248983,8.593012598,8.603195954,8.590331437,8.58160542,8.575838142,8.572803381,8.572850536,8.560351043,8.555939379,8.556401168,8.558457359,8.561279276,8.553224952,
"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,10.69930908,10.67700293,10.67831728,10.68692059,10.68236788,10.65624741,10.56087724,10.46384035,10.37511278,10.31177468,10.28362856,10.23203495,10.22189043,10.24053774,10.27134541,10.30495006,10.29841032,10.30769044,10.32819604,10.35681949,10.39271604,10.38283292,10.38776042,10.40264082,10.42131981,10.43990653,10.41745355,10.40996393,10.41190616,10.41625247,10.41810191,10.39406635,10.37914179,10.37247363,10.3784009,10.40257944,10.39132989,10.40239406,10.43017355,10.46277227,10.49102726,10.48022579,10.47432436,10.47206723,10.47427556,10.48096916,10.45451985,10.44329637,10.44007098,10.43577815,10.42672933,10.38816041,10.35431161,10.33149782,10.32918292,10.35174318,10.37317723,
"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,10.29441288,10.27069312,10.26929068,10.27027456,10.24904416,10.19674833,10.08573275,9.961728509,9.841263148,9.751514308,9.708603511,9.668459692,9.677243204,9.717907425,9.768087225,9.815967906,9.83436962,9.862364538,9.89584636,9.933748302,9.977207765,9.986724973,10.00734278,10.03374465,10.0603411,10.08457277,10.07837128,10.08275793,10.09262067,10.10255771,10.10956943,10.10083727,10.09911372,10.10238838,10.11425629,10.14085416,10.14132063,10.15932834,10.18967151,10.22257173,10.25104626,10.25038317,10.25395319,10.25897657,10.26532909,10.2736572,10.25794815,10.25355329,10.25428126,10.25357405,10.24959749,10.22540438,10.20599978,10.1951528,10.19985285,10.22409081,10.25030948,
"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,12.49033259,12.38403177,12.28599333,12.20324392,12.14052723,12.08971084,12.03875975,12.03544622,12.06964041,12.11685865,12.14644903,12.14192768,12.15851363,12.19420662,12.23610312,12.26120743,12.25932631,12.27452713,12.30480651,12.33826341,12.35419311,12.33270114,12.32545214,12.33304855,12.34645638,12.34638205,12.32376273,12.32335775,12.34042308,12.36078345,12.36345391,12.35868562,12.36699703,12.3867016,12.41258797,12.43415193,12.42409533,12.43197758,12.45772062,12.48884952,12.50398112,12.49694683,12.50156169,12.51475445,12.52534731,12.51540312,12.47253379,12.43794051,12.41413227,12.40550411,12.41134925,12.4225953,12.46183775,12.52154647,12.5906586,12.65757878,12.71605264,
"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,11.7734392,11.64839935,11.52346829,11.41036743,11.32358106,11.26548535,11.22917841,11.24785637,11.30923563,11.38424697,11.43953657,11.46395425,11.50291645,11.55661241,11.61512826,11.65819707,11.67862167,11.71167932,11.75690046,11.80401683,11.83404879,11.83077057,11.83822116,11.85826307,11.8833959,11.89627447,11.89045757,11.90370236,11.9326429,11.96413649,11.97820554,11.98559802,12.00332531,12.03088884,12.06392869,12.09282798,12.09347628,12.1090208,12.14069015,12.17720044,12.19814341,12.19836645,12.20851763,12.22661802,12.2432483,12.24255278,12.21535873,12.19571475,12.186092,12.18911103,12.20238426,12.21831694,12.25717185,12.31349931,12.37842464,12.44191803,12.49873205,
"Population ages 5-9, male (% of male population)",SP.POP.0509.MA.5Y,14.29774933,14.31608047,14.36785512,14.42333406,14.44658244,14.40080006,14.49863032,14.58115155,14.62466575,14.61909505,14.56068012,14.64308221,14.71383761,14.75166078,14.74279398,14.67842457,14.74486693,14.79390259,14.80683719,14.77661753,14.70230153,14.75223552,14.7951283,14.81351311,14.79613852,14.73442159,14.79713014,14.86122294,14.9045489,14.90706091,14.85235859,14.91362282,14.95266513,14.95800668,14.93587978,14.89870996,14.95355823,15.00908486,15.04769804,15.0479479,14.9893065,15.02951204,15.04909953,15.03681147,14.99571505,14.93438803,14.97718219,15.04313014,15.11646313,15.17630694,15.20017098,15.28029851,15.35699915,15.41791076,15.45281579,15.45186747,15.49092319,
"Population ages 5-9, female (% of female population)",SP.POP.0509.FE.5Y,13.12792954,13.14386327,13.21350946,13.30807296,13.38406896,13.39277903,13.52183166,13.63067459,13.69839486,13.71931903,13.69446644,13.79815953,13.8896312,13.94996032,13.96682307,13.93241766,14.01593428,14.08143006,14.11243757,14.10356534,14.05496624,14.12027208,14.17930475,14.21610685,14.21980582,14.18177779,14.25677806,14.33100335,14.38450687,14.39978848,14.36259434,14.43311784,14.48337513,14.5024822,14.49549087,14.47340167,14.53525792,14.59527739,14.63802813,14.645312,14.59969751,14.64800017,14.68039213,14.68532252,14.66298867,14.6184254,14.6679849,14.73423384,14.80336611,14.85837144,14.88116357,14.9578715,15.03236023,15.09302914,15.12956795,15.13179355,15.17035323,
"Population ages 0-4, male (% of male population)",SP.POP.0004.MA.5Y,18.40189503,18.58561728,18.62625194,18.585288,18.53980274,18.55786913,18.65581065,18.67408462,18.65447064,18.62663329,18.6207496,18.7069309,18.70728055,18.66073324,18.61234142,18.6065883,18.67098749,18.67161201,18.64217607,18.60790389,18.59060665,18.67707958,18.69757314,18.68039418,18.65998895,18.67771853,18.75370486,18.73348371,18.67123179,18.6358773,18.69167622,18.75906353,18.80658337,18.84892538,18.85815054,18.80050134,18.87032358,18.84495736,18.75287721,18.66432423,18.65593548,18.69923532,18.72640736,18.76098108,18.80982153,18.88326205,19.01546583,19.06515628,19.06386318,19.04592404,19.04110389,19.06989961,19.03410967,18.95511351,18.84892844,18.73335387,18.63493893,
"Population ages 0-4, female (% of female population)",SP.POP.0004.FE.5Y,16.79322195,17.04400464,17.13506048,17.13064382,17.11756121,17.16908975,17.28866314,17.34504696,17.37284501,17.39139876,17.42302458,17.53590743,17.56932168,17.55785479,17.54378445,17.56844628,17.6559447,17.68747013,17.69226469,17.69088514,17.70138923,17.80825446,17.85183452,17.85845509,17.86116212,17.89926726,17.98864427,17.99016509,17.95328087,17.94112887,18.01348098,18.09421697,18.15442382,18.20899378,18.23269746,18.19311023,18.27282754,18.26843105,18.20280461,18.13773668,18.14348495,18.19872657,18.22961086,18.2620219,18.30746634,18.37854415,18.50023789,18.55067819,18.55714761,18.54820899,18.54940496,18.5821076,18.55190899,18.47935577,18.38089111,18.27427261,18.18283316,
"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,29.25924,29.5418,29.82435,30.18511,30.54587,30.90663,31.26739,31.62816,32.11321,32.59827,33.08333,33.56839,34.05345,34.29218,34.53092,34.76965,35.00838,35.24712,35.65673,36.06634,36.47596,36.88557,37.29518,37.58874,37.8823,38.17586,38.46942,38.76299,39.12424,39.48549,39.84674,40.20799,40.56924,40.38289,40.19655,40.01021,39.82386,39.63752,40.45085,41.26418,42.07751,42.89084,43.70417,44.75535,45.80653,46.85772,47.9089,48.96009,49.74338,50.52668,51.30997,52.09327,52.87656,53.49185,54.10714,54.72243,,
"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,34.49031,34.78389,35.07747,35.45167,35.82588,36.20008,36.57429,36.94849,37.44571,37.94292,38.44014,38.93736,39.43457,39.67724,39.9199,40.16257,40.40523,40.6479,41.0653,41.4827,41.9001,42.31751,42.73491,43.04999,43.36508,43.68016,43.99524,44.31033,44.68663,45.06293,45.43924,45.81554,46.19184,46.00092,45.81,45.61909,45.42817,45.23725,46.06644,46.89564,47.72483,48.55402,49.38322,50.44072,51.49822,52.55572,53.61322,54.67072,55.44939,56.22806,57.00674,57.78541,58.56408,59.23304,59.902,60.57097,,
