Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,4.269391238,4.238938454,4.187778788,4.145689602,4.138600523,4.164142944,4.16568817,4.193370546,4.236550308,4.283766203,4.339693229,4.38769671,4.427953338,4.471331568,4.513692873,4.558052479,4.299028993,4.040481484,3.777756819,3.523861259,3.30003879,3.365732263,3.450888049,3.545046447,3.631875271,3.711387153,3.635065958,3.554392738,3.482232164,3.46470105,3.540860593,3.743205021,3.977886774,4.220308464,4.459927104,4.698491977,4.850364456,5.005282456,5.15718265,5.301135096,5.446981997,5.630937017,5.762823835,5.830656674,5.848407017,5.860988616,5.99200152,6.10780248,6.178076998,6.197064947,6.18652261,6.320785774,6.446956008,6.566515405,6.684978233,6.80241748,6.903752249,
"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.043978264,4.025873721,4.000738314,3.988610277,4.005909667,4.030729524,4.032646147,4.042463313,4.066864082,4.100182119,4.143030149,4.173059687,4.205235177,4.238331788,4.283990079,4.340499413,4.088686978,3.892649614,3.750262134,3.626391061,3.49132948,3.510383728,3.502412957,3.474054971,3.436299071,3.399446799,3.259843242,3.11522872,2.994857054,2.944418732,2.984098434,3.073697253,3.214781669,3.373741309,3.537307139,3.708090957,3.962316999,4.213535188,4.446197863,4.654700524,4.844612504,5.036852844,5.197891185,5.320609678,5.416015227,5.509560197,5.686792056,5.827924925,5.910920617,5.944471641,5.969839623,6.17686432,6.407577153,6.645550282,6.86173253,7.040889916,7.170517148,
"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.98056135,5.008831122,5.040925036,5.06764456,5.089547508,5.110539067,5.128529364,5.175384191,5.245174538,5.322967445,5.388701833,5.396280401,5.389123172,5.378444275,5.381807233,5.399114545,5.041901203,4.754602907,4.53854779,4.378923225,4.263964313,4.336761046,4.398262235,4.466865194,4.569943699,4.719980435,4.778663779,4.937542874,5.209003714,5.578040563,6.003781217,6.270972706,6.525895752,6.769488073,7.000092106,7.21186337,7.275862505,7.363122242,7.465181058,7.558065936,7.635374569,7.538921251,7.452545973,7.429403105,7.475818351,7.549811697,7.489869998,7.412719695,7.359074467,7.349255119,7.362131345,7.474977766,7.57667508,7.671363745,7.762942163,7.854486285,7.927176268,
"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.802224188,4.829600309,4.835955886,4.831802931,4.82904179,4.837278703,4.868048738,4.913034694,4.972753237,5.035839,5.097520556,5.145305118,5.184476989,5.212470077,5.226998422,5.235408262,4.971359439,4.716947223,4.458606147,4.194147911,3.920726672,3.849029997,3.768563203,3.716897635,3.741791117,3.86674093,3.978548838,4.177987617,4.439903721,4.733453949,5.036994645,5.235610411,5.429717636,5.62140374,5.812380939,5.998237264,6.170283989,6.334859593,6.488716113,6.630423262,6.775405491,6.863730733,6.952318121,7.061973239,7.184533116,7.278951903,7.30479147,7.333143308,7.40481196,7.518008252,7.627862443,7.774365436,7.870451794,7.93035667,7.97276565,8.010531203,8.021958217,
"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.161103736,6.163670124,6.130093976,6.086974537,6.060305888,6.056935191,6.082338277,6.117772724,6.143737166,6.145864355,6.135428358,6.111587983,6.077824634,6.041737671,6.012820995,5.999016161,5.69993924,5.486248782,5.341255619,5.281265089,5.346198604,5.549138376,5.776426994,6.030490244,6.328280641,6.663799428,7.064218678,7.514796675,7.967030837,8.384772499,8.764948998,8.889933814,8.983844598,9.04486691,9.046829564,8.968970644,8.786745664,8.602324281,8.482047201,8.478560965,8.5846854,8.571395352,8.561942241,8.529621699,8.491174381,8.480595702,8.497594125,8.537307848,8.554418109,8.523175194,8.456508955,8.538269154,8.602239092,8.657750179,8.720765882,8.79590888,8.864779528,
"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.813218754,5.824000772,5.818836233,5.807434222,5.823132123,5.845465177,5.874766607,5.925028009,5.987279003,6.033316068,6.056791382,6.005134671,5.929048426,5.846213453,5.781397138,5.746055252,5.404671374,5.072785,4.754526178,4.503524399,4.412881916,4.655584993,4.985397983,5.367625661,5.759595272,6.136185558,6.439932163,6.751592357,7.064191588,7.374090125,7.695703716,7.829588506,7.947847554,8.039139295,8.087454738,8.090957166,8.047602457,8.02146468,8.086678727,8.281950411,8.571845439,8.685849579,8.758706453,8.746459534,8.663018603,8.570613441,8.677102874,8.772583757,8.804180723,8.751553363,8.641187266,8.660524451,8.653617356,8.630558328,8.609002577,8.597848315,8.574810398,
"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,7.114071686,7.049046692,6.983240223,6.921913523,6.864648546,6.812159297,6.729049623,6.667355799,6.629979466,6.608254048,6.58436214,6.52360515,6.47215072,6.429751199,6.392934653,6.352958115,6.174552041,6.172988248,6.402800046,6.875704169,7.547517455,7.967319341,8.403154263,8.814613983,9.152880035,9.391892462,9.660694362,9.905396998,10.12801526,10.32627128,10.51119709,10.30129452,9.980048217,9.572236871,9.19156831,8.965752499,9.057087634,9.25175564,9.457895865,9.631741707,9.814285884,9.813736091,9.849024153,9.890814597,9.91201705,9.934979238,9.808163093,9.665533764,9.534569154,9.448464757,9.434272558,9.513116711,9.587109964,9.646047289,9.671993668,9.654114365,9.580717406,
"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,6.82421332,6.828055609,6.815559965,6.778650892,6.726466864,6.652014357,6.594675752,6.531122009,6.470887141,6.412591268,6.372299063,6.307442235,6.260773833,6.225352502,6.177964641,6.122657407,5.815762185,5.720960882,5.925390871,6.416445683,7.099366914,7.504700453,7.891302997,8.240594864,8.536265019,8.764361034,8.955401751,9.172865351,9.413150011,9.664661085,9.915382414,9.750847848,9.510877951,9.250629345,9.097386828,9.179622775,9.491798687,9.897308313,10.25877885,10.47962244,10.58957275,10.40445922,10.23114064,10.12185523,10.07466068,10.05023439,9.891709136,9.686348886,9.488654574,9.339007031,9.242267082,9.225923301,9.198833011,9.164748538,9.126916482,9.082915938,9.014656671,
"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,7.588185094,7.452108147,7.288553982,7.116663559,6.953799826,6.815944882,6.743501274,6.719040728,6.705544148,6.664681265,6.578376356,6.483547926,6.347554631,6.247542144,6.281284107,6.481337061,7.148998613,8.031675447,8.993261865,9.901617576,10.69530644,10.8681974,10.92674735,10.86714965,10.68601126,10.39711252,10.35472862,10.3225755,10.33659251,10.41143796,10.51266268,10.10679605,9.885138693,9.891895902,10.0619745,10.27489396,10.22625349,10.25045056,10.41231749,10.67038803,10.89337142,10.58344088,10.30861491,10.15792291,10.17869829,10.33304364,10.13738815,10.04334134,10.05564266,10.15746599,10.32482483,10.25014863,10.12677851,9.953666109,9.736068447,9.477452348,9.163086977,
"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,7.582459244,7.436281135,7.235475982,7.017040438,6.825664837,6.656047102,6.573501954,6.55316179,6.569010531,6.571318775,6.52845943,6.401628511,6.233250764,6.118806127,6.15806995,6.384363989,6.995950817,7.799676511,8.636437775,9.388953106,10.04018717,10.19677805,10.28251279,10.2826809,10.18631123,9.986878003,10.00412522,10.0307336,10.09974199,10.24109059,10.43862159,10.3012541,10.43357507,10.82624071,11.32083703,11.73206416,11.46749192,11.15779583,10.95223433,10.93349626,11.0649758,10.84764517,10.6596762,10.46024624,10.26839327,10.15092693,9.988545627,9.886971584,9.816224203,9.758078833,9.733237586,9.668477833,9.585242968,9.479966594,9.344009145,9.171334578,8.947924734,
"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,7.348757823,7.216611567,7.082846131,6.948847038,6.795308662,6.617201696,6.530339433,6.400317001,6.314579055,6.360601263,6.587355032,7.065808298,7.664713292,8.266261175,8.74763213,9.041717158,9.805225326,10.49057513,11.10377566,11.59262836,11.87257564,11.41475325,10.83365278,10.204898,9.631875271,9.159983471,9.299730918,9.453918925,9.581372268,9.634386235,9.576884746,9.591695699,9.62812093,9.627536535,9.586310346,9.516698955,9.591455173,9.612205581,9.519115982,9.327924094,9.090747479,9.119025196,9.261864219,9.4480505,9.603257009,9.658694649,9.610839102,9.645785913,9.773330464,9.954822017,10.10505228,9.774517367,9.381222054,8.979699069,8.644912651,8.413761041,8.265411022,
"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.329710603,7.173199459,7.023210742,6.860321384,6.661038413,6.446344316,6.388712441,6.28684776,6.213313241,6.280596815,6.53323985,7.027511507,7.665898918,8.32307075,8.849158455,9.171219936,9.74025974,10.24141856,10.71137312,11.12508783,11.40214699,11.05461072,10.60562126,10.11911332,9.689156978,9.363819162,9.622771233,9.928288272,10.21576131,10.3883536,10.37158157,10.52602318,10.55238389,10.41791537,10.21274739,10.02785123,10.01236516,10.15205251,10.34666359,10.47401136,10.44670865,10.09928555,9.856901816,9.793805549,9.891124555,10.02618006,9.833607242,9.694022978,9.654340705,9.711276205,9.799728716,9.568732446,9.282115478,8.97785835,8.707772218,8.502020292,8.335159937,
"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,7.339275555,7.207554006,6.981074878,6.772743282,6.751723591,7.007116899,7.621439023,8.416029219,9.233675565,9.870060659,10.2312009,10.5193133,10.57560655,10.47636526,10.34210229,10.22832256,10.75674374,11.0513576,11.04823582,10.78283438,10.37432118,9.93754989,9.58235219,9.314191742,9.150281507,9.089989121,9.375205093,9.527304054,9.493754313,9.271862588,8.926163677,9.050234752,9.103001081,9.069144811,8.958012605,8.804845239,8.796851906,8.748368653,8.668156356,8.573805376,8.489280254,8.803353215,8.98109812,8.961233048,8.780261216,8.542290319,8.86533429,9.1266253,9.217928618,9.12858038,8.94937756,8.801143874,8.746118407,8.74134225,8.715583363,8.628544863,8.486617469,
"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,7.322128144,7.093550879,6.780951502,6.535846724,6.540734487,6.853651651,7.52439799,8.373280438,9.246377319,9.936341916,10.33048633,10.6384918,10.69633364,10.58960273,10.43808109,10.31379258,10.73403783,11.00101839,11.04690449,10.9109041,10.69309111,10.42752756,10.26180071,10.16627698,10.10945177,10.06995252,10.31947564,10.34875952,10.13524044,9.739554845,9.265421248,9.385498821,9.478475544,9.530088708,9.509648523,9.394676538,9.512976588,9.461927322,9.232387771,8.909144186,8.605281716,8.858959792,9.106088825,9.198030553,9.099766615,8.892829572,9.021287427,9.153547623,9.209432702,9.16847332,9.067794356,8.902538258,8.78138611,8.686574461,8.589950565,8.472876718,8.335647032,
"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,8.534041343,9.170780309,10.00389762,10.94122278,11.78381805,12.37129013,12.65061329,12.70760113,12.60616016,12.45317325,12.30826786,12.25035765,12.14195739,12.00220224,11.82492191,11.59129903,11.39758567,11.10831207,10.80826181,10.55649445,10.38692785,10.44184627,10.5835752,10.78003467,10.96318753,11.07007025,10.86664041,10.55868417,10.23424234,9.944151762,9.697062962,9.719224001,9.681464239,9.61607197,9.539599205,9.4600596,9.448072866,9.478590516,9.572377483,9.698653919,9.801841734,9.724208495,9.61097095,9.538387759,9.500519154,9.443031727,9.402435421,9.313710205,9.259430047,9.243294051,9.211011552,9.065984011,8.857055658,8.603773585,8.341970865,8.090655509,7.842273378,
"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,8.087956527,8.86995559,9.858797471,10.92177291,11.840439,12.46723394,12.81977248,12.91163884,12.80685462,12.60630566,12.39881446,12.33232564,12.23327974,12.11307753,11.96731965,11.77168973,11.69818774,11.60366621,11.56418203,11.59311892,11.65868428,11.64644048,11.65572378,11.67551403,11.69625918,11.69556967,11.41311821,11.06409514,10.72399522,10.42369672,10.1622859,10.24089209,10.20367227,10.07477224,9.893553594,9.70280275,9.589490296,9.523462933,9.547361533,9.611775781,9.631471439,9.626355584,9.53170521,9.41921992,9.316724447,9.216164509,9.254801707,9.24563673,9.214865034,9.163631669,9.076305221,8.937711631,8.767419485,8.577088383,8.37386064,8.156249074,7.919668386,
"Population ages 5-9, male (% of male population)",SP.POP.0509.MA.5Y,15.27356344,15.86431774,16.06903122,15.93221041,15.63713448,15.39029376,15.14352295,14.95934119,14.81889117,14.67264377,14.46614291,14.18311874,13.801413,13.36418216,12.96651738,12.6939182,12.5153332,12.48288628,12.57296153,12.68610172,12.71528317,12.82152416,12.80780534,12.68323037,12.50844521,12.36201415,12.01351972,11.72327425,11.50043809,11.33696611,11.22420565,11.15409551,11.06284812,10.96551864,10.88435374,10.84064389,10.88884397,10.9129327,10.88310019,10.78612807,10.61130403,10.43287174,10.22717565,9.976133119,9.698344172,9.428010429,9.323294783,9.209774147,9.063194893,8.881465909,8.674288106,8.41641321,8.155583438,7.903510867,7.680964137,7.506741051,7.390681793,
"Population ages 5-9, female (% of female population)",SP.POP.0509.FE.5Y,15.63755845,16.30865032,16.53823082,16.40252516,16.11228366,15.90111707,15.58391561,15.29193528,15.04091395,14.79841607,14.54044235,14.29808437,13.96578448,13.58258728,13.23129567,12.98575295,13.0598489,13.21152579,13.39911923,13.55816958,13.60198183,13.58110418,13.52291792,13.42558679,13.30641631,13.18619075,12.80469359,12.48051312,12.22272247,12.03517482,11.91513715,11.76344445,11.57228823,11.38141333,11.22413367,11.12568306,11.07672549,10.9930392,10.84382177,10.61740556,10.31417941,10.15044527,9.987097226,9.824829512,9.666802619,9.518242132,9.415273605,9.276881249,9.11110749,8.937149989,8.780552674,8.553429404,8.292036955,8.014380869,7.75467025,7.55213736,7.420883687,
"Population ages 0-4, male (% of male population)",SP.POP.0004.MA.5Y,19.4979139,18.82387573,18.52020268,18.44117099,18.34535225,18.09320109,17.76469101,17.26448901,16.69815195,16.2432013,15.97306397,15.62804006,15.61832521,15.78402328,15.9108301,15.87699617,15.89952883,15.60661986,15.12779402,14.6446966,14.26299457,13.95595624,13.80172681,13.74994444,13.7098311,13.61263609,13.39830675,13.21570442,13.04732145,12.90765068,12.80264392,12.68016044,12.62920165,12.61304398,12.55016513,12.36861922,12.17423161,11.84948108,11.42428602,10.97963096,10.60063761,10.23405072,9.901418638,9.610880621,9.340401115,9.069645175,8.88643846,8.651117832,8.397122568,8.183582301,8.045868176,7.913757438,7.900766872,7.957009792,7.999924618,7.985123199,8.065315563,
"Population ages 0-4, female (% of female population)",SP.POP.0004.FE.5Y,19.91406546,19.12290017,18.77393752,18.70916475,18.63655551,18.38932129,17.93805702,17.41877422,16.88247972,16.45920703,16.2040283,15.90228933,15.88225921,16.01654928,16.12000477,16.07516724,16.281912,16.21038759,15.94007037,15.62634573,15.39554088,15.16750705,14.9686212,14.80336769,14.64902466,14.4776218,14.18893523,13.97443321,13.80716549,13.67694703,13.56824592,13.34238764,13.2294399,13.17729561,13.0840374,12.86303543,12.50042697,12.01135431,11.42629871,10.83187341,10.32451426,10.03503846,9.737799289,9.467479418,9.218158747,8.971705396,8.71196401,8.494671987,8.321789628,8.203370865,8.12840767,7.944457569,7.926318294,7.996557554,8.056995598,8.046590202,8.138373787,
"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,58.33943,59.24039,60.14135,60.84379,61.54623,62.24867,62.9511,63.65354,64.29661,64.93968,65.58275,66.22582,66.86889,67.45609,68.0433,68.63051,69.21771,69.80492,70.34012,70.87533,71.41053,71.94574,72.48095,72.96814,73.45533,73.94253,74.42972,74.91691,75.36005,75.80319,76.24632,76.68946,77.13259,77.53548,77.93837,78.34125,78.74414,79.14703,79.51326,79.87949,80.24573,80.61196,80.9782,81.31113,81.64406,81.97699,82.30992,82.64285,82.64285,82.64285,82.64285,82.64285,82.64285,82.88871,83.13456,83.38042,,
"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,64.83329,65.61432,66.39534,67.09821,67.80108,68.50395,69.20681,69.90968,70.54126,71.17283,71.80441,72.43598,73.06756,73.63341,74.19926,74.76511,75.33096,75.89681,76.40272,76.90864,77.41455,77.92046,78.42638,78.87808,79.32979,79.7815,80.23321,80.68491,81.08789,81.49087,81.89385,82.29683,82.69981,83.05919,83.41856,83.77793,84.13731,84.49668,84.81716,85.13763,85.45811,85.77858,86.09906,86.3849,86.67075,86.9566,87.24245,87.5283,87.5283,87.5283,87.5283,87.5283,87.5283,87.70839,87.88849,88.06858,,
