Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.852278041,6.776974398,6.661664203,6.521060583,6.377553805,6.242935926,6.082408436,5.95251528,5.814763181,5.612047505,5.318710802,4.912745506,4.414587171,3.924930683,3.593930036,3.504457407,3.617404587,3.947667621,4.397822785,4.821477701,5.131509262,5.319789681,5.421348868,5.457692253,5.464876107,5.464739601,5.40909647,5.339376611,5.275758567,5.247065329,5.27069934,5.25488246,5.268951179,5.310779173,5.37626013,5.461434421,5.644061761,5.861765546,6.080432667,6.24862826,6.336807949,6.326927224,6.239307587,6.102846849,5.964014416,5.853926874,5.760794368,5.694296948,5.671696808,5.71273179,5.826149247,5.984623121,6.205714522,6.465183656,6.730085881,6.979296021,7.232228263,
"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,7.073978735,7.068844127,7.06102767,7.045704236,7.018513652,6.976342347,6.911574262,6.860681798,6.782767894,6.616553742,6.334543966,5.92740969,5.389858376,4.848308978,4.495837091,4.440465076,4.655026663,5.161632554,5.807148162,6.348894493,6.63934964,6.692400327,6.522037038,6.208228238,5.885264246,5.636662525,5.413175774,5.24297938,5.129200492,5.071090602,5.068693363,5.058154112,5.091814164,5.160651639,5.249760185,5.348003939,5.540724797,5.760168878,5.974931306,6.137729497,6.220586621,6.209075717,6.117495015,5.976572174,5.83704709,5.732557808,5.65484267,5.608248012,5.604778141,5.656263406,5.767235567,5.923294937,6.134458466,6.378326249,6.62256911,6.845694063,7.070010129,
"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,6.899854871,6.712954722,6.564071227,6.406225754,6.170810047,5.82865664,5.37568757,4.819549347,4.269751759,3.890100335,3.770887611,3.868063745,4.205698394,4.6782927,5.124804773,5.448725245,5.662686556,5.778840544,5.820481333,5.828588499,5.827609794,5.7805534,5.708004917,5.636033532,5.602140876,5.628962446,5.67793649,5.787814127,5.945325962,6.129366596,6.323296445,6.425110279,6.54042301,6.643564907,6.697567415,6.682076164,6.669719989,6.593656737,6.479205524,6.363617505,6.272718545,6.171012906,6.082882017,6.0308751,6.043626767,6.134505998,6.301260575,6.544469599,6.837530812,7.140614221,7.426532983,7.664665289,7.882165758,8.069467599,8.217737724,8.321039238,8.402622294,
"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,7.4198477,7.343120684,7.284153044,7.196041467,7.009072134,6.693346354,6.252916353,5.67103611,5.082602734,4.692487495,4.614084614,4.811118274,5.313677865,5.961255566,6.501492785,6.782767103,6.845736783,6.675228119,6.353286323,6.018930769,5.75959902,5.541005122,5.369396215,5.252840924,5.195678133,5.200494744,5.250532282,5.374810148,5.553914859,5.757752276,5.963815398,6.084190999,6.208158279,6.313959762,6.36937648,6.355765423,6.348683289,6.272424608,6.154334619,6.036412765,5.947546662,5.864672557,5.803629593,5.780281639,5.813489607,5.911405539,6.07294108,6.299869693,6.568845589,6.842740953,7.09572025,7.308792316,7.495683376,7.652067253,7.778327473,7.874653133,7.966861529,
"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,6.268968491,5.77682536,5.178628396,4.585188537,4.166967781,4.020253784,4.112895164,4.460007255,4.949145118,5.409599554,5.739139745,5.946045389,6.051915211,6.080747589,6.075222607,6.062767396,6.022333143,5.952629209,5.881132156,5.846439757,5.871211543,5.931447756,6.045337114,6.203908981,6.393177894,6.601454498,6.798241021,7.027618432,7.25081814,7.411673856,7.478067736,7.367059902,7.173458986,6.931555372,6.697724095,6.512258797,6.411976592,6.341462285,6.317714965,6.360928447,6.48168575,6.645189772,6.87748646,7.153347404,7.437506558,7.705694258,7.969003309,8.216719831,8.436656393,8.613782641,8.737796568,8.781639837,8.780116049,8.726082222,8.608507126,8.423142211,8.188494397,
"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,7.036807881,6.566254001,5.95192172,5.329866068,4.910054673,4.810520478,5.002563195,5.509563123,6.163937032,6.705360288,6.978831832,7.013182492,6.812799721,6.462449233,6.103689691,5.826132807,5.605883331,5.432792065,5.316284928,5.259747762,5.263986299,5.324759443,5.453194175,5.63382467,5.84268144,6.061465513,6.26948125,6.496834236,6.710826509,6.864798727,6.931506176,6.835445539,6.655992714,6.426846804,6.204869164,6.031061901,5.950618643,5.903160434,5.900453358,5.954269279,6.070473638,6.231930297,6.452469673,6.71046706,6.974246107,7.220888736,7.455168079,7.668353335,7.85363801,8.005229966,8.119169541,8.182144181,8.214398199,8.205401795,8.138443414,8.00444965,7.82531145,
"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.254012303,4.342446734,4.705730817,5.222561967,5.705348997,6.04030441,6.252382956,6.347870177,6.353713987,6.321754921,6.285218678,6.219633064,6.131899063,6.048001215,6.003795884,6.021399995,6.087340207,6.206587497,6.371860016,6.568457909,6.782404778,6.996927409,7.234367199,7.460587076,7.626955379,7.705462944,7.671723078,7.566150098,7.410901138,7.242546364,7.087802946,6.881881472,6.702020352,6.580234402,6.555249885,6.645332965,6.822162475,7.088400264,7.414706061,7.752861734,8.069315627,8.327391076,8.554891937,8.743371752,8.887658433,8.983541867,9.041421511,9.052523437,9.008325309,8.894894311,8.707079076,8.435108723,8.097232296,7.726070771,7.373063885,7.073937804,6.834756284,
"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.014544023,5.203510677,5.724710952,6.400966781,6.95498388,7.221514689,7.24480234,7.017119087,6.628844726,6.232833884,5.924814015,5.674537603,5.481932663,5.35332874,5.288268987,5.286341102,5.349649925,5.480578067,5.664263467,5.876322494,6.096792274,6.317860914,6.54974463,6.76381285,6.920219198,6.995756726,6.973602461,6.879375973,6.736764217,6.585173119,6.452686495,6.276988214,6.130793001,6.038992903,6.028680712,6.110943515,6.275825075,6.514981906,6.804442427,7.104181624,7.386117366,7.626419799,7.835949436,8.009134373,8.14660378,8.248874186,8.322096718,8.362481826,8.359597018,8.295980314,8.163703641,7.961146722,7.694659865,7.389489836,7.087502528,6.819486453,6.600959525,
"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.344842453,6.560055705,6.656511965,6.65706093,6.609959864,6.548785982,6.466151561,6.353439775,6.239702958,6.166286519,6.15823741,6.204166106,6.312388386,6.473313241,6.6685903,6.883285627,7.108317188,7.355084601,7.590064807,7.763631573,7.844704457,7.82465265,7.716040389,7.547803253,7.367206924,7.207131553,7.044815488,6.906448807,6.811274245,6.785365528,6.843234486,6.981360503,7.218812644,7.526240405,7.865067314,8.210769569,8.488940953,8.756227377,8.997708795,9.191968782,9.323987004,9.358266739,9.331249684,9.241686118,9.08855503,8.873972192,8.598583265,8.259332336,7.887261893,7.529077726,7.218732448,6.947586533,6.727568918,6.568126362,6.478682453,6.463061696,6.511807373,
"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,7.49117126,7.503108757,7.258252693,6.845497522,6.41870569,6.076931404,5.802970238,5.585276634,5.431397391,5.342853731,5.319815665,5.365327305,5.485769092,5.664459871,5.874421591,6.095173814,6.320035747,6.554596996,6.77112899,6.929661525,7.005278404,6.993725453,6.897464905,6.744993895,6.583662322,6.44629146,6.319275181,6.219097085,6.160093326,6.160629322,6.230959702,6.35791117,6.565217455,6.827395615,7.111845061,7.398000347,7.647601859,7.886537998,8.104851055,8.288895218,8.42833586,8.491844972,8.509675943,8.477367352,8.38847639,8.241872106,8.033715719,7.767126311,7.467842806,7.1740622,6.913779894,6.670260346,6.457261919,6.288885317,6.183641672,6.152806393,6.199128331,
"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,6.844930502,6.743546593,6.616132796,6.487290879,6.393039676,6.357014953,6.386816557,6.474066306,6.60971562,6.77884399,6.968532552,7.178584489,7.419714772,7.655867715,7.833260478,7.920080403,7.907981725,7.803047278,7.635705522,7.453885869,7.289434796,7.130022118,6.979654331,6.864378845,6.819836323,6.866338074,6.997115398,7.229952472,7.528937712,7.837693176,8.117475142,8.425699367,8.718223179,8.987373151,9.228312571,9.432370732,9.477985117,9.477598677,9.420325378,9.28780169,9.072914847,8.767745394,8.393480792,7.987529932,7.605270994,7.283641641,6.994461295,6.758471925,6.584947818,6.480189465,6.445134754,6.477071001,6.592103213,6.754401367,6.910255181,7.027428935,7.066431423,
"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,6.273269841,5.973634366,5.736679062,5.565991303,5.457843754,5.41027348,5.440875858,5.543261612,5.700573125,5.887911779,6.086136872,6.297482252,6.52581493,6.74177905,6.902891754,6.98426291,6.975798967,6.881258732,6.729995894,6.569019716,6.429670213,6.303098156,6.191196388,6.113507831,6.095599777,6.151908247,6.282267531,6.498259299,6.770940081,7.054071494,7.315495089,7.574299798,7.815538583,8.034022358,8.230247101,8.403608752,8.478977339,8.522340169,8.520258026,8.450649877,8.302736034,8.072420211,7.780104389,7.457708085,7.151744047,6.892710458,6.641832162,6.427787256,6.263144011,6.161187111,6.128402481,6.146346146,6.248054451,6.400053806,6.54888172,6.660863822,6.7001571,
"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,6.618674893,6.630260127,6.706566557,6.832924985,6.986458269,7.150620907,7.34764192,7.567554464,7.77422204,7.917492631,7.968237405,7.940381496,7.829922876,7.666057337,7.493016626,7.340575868,7.184417607,7.034544761,6.919187912,6.874344633,6.918931018,7.047132966,7.264728484,7.541676497,7.830541259,8.098575695,8.350739779,8.590706592,8.803771039,8.972364584,9.082405443,9.233479836,9.320562311,9.334505457,9.270015524,9.125330352,8.808610885,8.432142717,8.023914565,7.622890594,7.256963275,6.948066876,6.690312294,6.498829924,6.387344767,6.357084978,6.365998363,6.459986536,6.601875387,6.731175895,6.807596272,6.85193241,6.851924176,6.83193643,6.830614098,6.864271303,6.850523032,
"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,5.561331511,5.574770455,5.66507991,5.811278364,5.98263692,6.157052748,6.354293575,6.561973302,6.75103168,6.881890065,6.931488716,6.911603747,6.814792671,6.669480752,6.519645759,6.394592816,6.269701087,6.157819351,6.079496481,6.059892985,6.112332398,6.234579975,6.430662001,6.676249652,6.932585985,7.172887306,7.407310099,7.632433919,7.83553446,8.001232265,8.116927999,8.235837556,8.312395588,8.341727435,8.316677797,8.23022549,7.991710869,7.694402895,7.361712158,7.026692774,6.713209557,6.453994234,6.232914488,6.066426658,5.971644367,5.95256928,5.960069781,6.050781867,6.190199933,6.320349869,6.401336209,6.438348009,6.435010686,6.412638918,6.405928184,6.429600288,6.404882285,
"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,7.437378933,7.618311196,7.829125423,8.026398634,8.15014039,8.168930634,8.116668372,7.96862325,7.757136153,7.535530954,7.340327358,7.183796488,7.043400982,6.941980014,6.910278075,6.965798321,7.099470237,7.321114422,7.601162853,7.892143975,8.16141423,8.408930924,8.627905796,8.809720972,8.950083676,9.046648404,9.106252983,9.125419079,9.087173788,8.970485087,8.767059367,8.586852712,8.305970403,7.955354628,7.590381424,7.252723716,6.907208249,6.611121299,6.371793256,6.19528247,6.083693102,6.111073248,6.220073898,6.372508051,6.512435579,6.602445278,6.622343126,6.587774589,6.519529044,6.457178492,6.424054601,6.481263594,6.566443367,6.64788012,6.68054406,6.636293111,6.483506881,
"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,6.319177433,6.500404448,6.695463458,6.870328152,6.979583559,6.998583992,6.957341028,6.829577457,6.645775768,6.455946159,6.293648747,6.173358225,6.073788972,6.011417168,6.006749831,6.070395677,6.192674932,6.387395611,6.631077632,6.885063757,7.121567422,7.34153703,7.538665594,7.705886754,7.838691023,7.933227078,8.002985634,8.036676605,8.020468571,7.936281821,7.775775492,7.636103594,7.419428361,7.148674481,6.866079777,6.602063036,6.301607902,6.033727382,5.809738396,5.641950384,5.536289103,5.574861114,5.690098716,5.845347039,5.986252374,6.075494678,6.101534829,6.077513358,6.021858457,5.970280303,5.942820535,5.987238129,6.055340422,6.118598721,6.13743401,6.087253508,5.944000628,
"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,8.506293987,8.420699172,8.246726307,8.012962096,7.767005183,7.543881784,7.353018101,7.174190771,7.035085411,6.972688045,7.007054641,7.145368562,7.376456769,7.667118174,7.963731808,8.230558016,8.4771818,8.695922247,8.882376802,9.032236929,9.138537753,9.181230119,9.17229974,9.107104293,8.978566324,8.784361455,8.518337667,8.1913414,7.824275514,7.450244403,7.094975439,6.826275245,6.567422401,6.342402539,6.178173714,6.08943974,6.045526324,6.088316156,6.179965469,6.260101575,6.291664496,6.358486459,6.359011996,6.314407037,6.269817002,6.253721593,6.264746278,6.304919556,6.347321206,6.349900253,6.289717423,6.23700266,6.107403887,5.918740392,5.712086712,5.521045263,5.369479559,
"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,7.191792337,7.123736314,6.973086942,6.767387753,6.553551252,6.365378528,6.219319967,6.089584064,5.994955612,5.96079613,6.001385921,6.135641117,6.342737566,6.595095492,6.84989598,7.079287064,7.297831743,7.493172631,7.659752993,7.793279507,7.888271746,7.939491177,7.945652109,7.900933215,7.798711751,7.637667333,7.428804062,7.163738414,6.859313023,6.544404761,6.24259949,6.038616257,5.837468078,5.656094899,5.51954344,5.445690784,5.409541384,5.454041013,5.544083491,5.623790066,5.658854884,5.736883764,5.750103454,5.715858567,5.675198895,5.655676388,5.677186676,5.721616709,5.763446699,5.765399591,5.708599001,5.660807092,5.544456702,5.374367182,5.187614896,5.016782125,4.894729724,
"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,7.840734511,7.625129503,7.4429472,7.297615134,7.213466396,7.225414828,7.344154667,7.552836873,7.823214962,8.106294006,8.363032164,8.594022485,8.794551118,8.962065573,9.091199988,9.17229106,9.219909689,9.211298398,9.150921776,9.034152539,8.847794626,8.580096329,8.248861521,7.876347089,7.503170736,7.164839682,6.845141976,6.566651811,6.326152684,6.129720704,5.994363233,5.985737848,6.043208602,6.150830396,6.266645602,6.349572254,6.337690553,6.287731106,6.211842658,6.142141561,6.108128783,6.150439642,6.203598725,6.257564712,6.281737568,6.246019812,6.154086362,6.011306287,5.83402407,5.654174014,5.499724055,5.376236724,5.267627135,5.17628849,5.094234843,5.0147435,4.957552776,
"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,6.552395415,6.383956099,6.24756284,6.14545075,6.093788154,6.117557759,6.230748875,6.414869859,6.647977563,6.891211603,7.112832669,7.319143469,7.498474148,7.649085427,7.766670792,7.843172236,7.893223111,7.895061344,7.852270795,7.760285625,7.607576696,7.390396514,7.116800003,6.806305651,6.493439845,6.208281631,5.945320259,5.713749977,5.512823937,5.349720038,5.240684261,5.251050133,5.318162862,5.430027856,5.548879849,5.6368067,5.638714026,5.605404101,5.548040207,5.495896081,5.475560046,5.519573196,5.57028049,5.620032816,5.641886957,5.609349497,5.536168038,5.415153405,5.262160598,5.105877936,4.970933381,4.865128553,4.776146862,4.707082659,4.648381916,4.589650003,4.545535355,
"Population ages 5-9, male (% of male population)",SP.POP.0509.MA.5Y,7.506968017,7.561049488,7.737104053,8.021642337,8.35496685,8.648138656,8.885375159,9.075299525,9.209293232,9.295996226,9.352879894,9.370300397,9.327272167,9.221803222,9.060397736,8.858842768,8.631379442,8.330125809,7.965955633,7.574402684,7.207424628,6.881798958,6.60424564,6.384773042,6.218434501,6.088620669,5.984776755,5.967315524,6.02632555,6.119669481,6.184799675,6.26637343,6.28998038,6.257048614,6.204234795,6.187456178,6.145718296,6.145339624,6.181017776,6.220764497,6.217463775,6.174395161,6.061142886,5.885874304,5.685859529,5.515671629,5.372268347,5.262409439,5.189273391,5.139689857,5.090295761,5.025973475,4.968270291,4.91872894,4.88105345,4.859164742,4.850887096,
"Population ages 5-9, female (% of female population)",SP.POP.0509.FE.5Y,6.304430877,6.364490971,6.519346306,6.758954709,7.037681225,7.286208304,7.493425821,7.662248053,7.785596821,7.869595208,7.927952158,7.954810456,7.929698691,7.850899542,7.724214654,7.563055402,7.37758405,7.128326753,6.824241635,6.495561638,6.186915016,5.915844286,5.684132452,5.500765646,5.362529634,5.256142183,5.177667998,5.173801354,5.237369971,5.332087786,5.402996017,5.490484266,5.527196474,5.514131632,5.483431486,5.485075178,5.461131181,5.472617612,5.515469676,5.561880985,5.570097032,5.533569225,5.434636313,5.28102662,5.10600749,4.958391851,4.836737211,4.743351918,4.681668723,4.640919595,4.601137985,4.555035221,4.512045372,4.471681788,4.43747727,4.414910031,4.406190667,
"Population ages 0-4, male (% of male population)",SP.POP.0004.MA.5Y,9.008719889,9.405974647,9.610152306,9.676655087,9.681619333,9.67994349,9.611014372,9.525253799,9.418566683,9.259130528,9.024337463,8.699107649,8.335281766,7.948547155,7.572011743,7.222775947,6.819695809,6.536417142,6.34633451,6.216207887,6.124657122,6.112470999,6.143553375,6.196063407,6.239249807,6.255771625,6.352130824,6.28834634,6.131605853,5.991209947,5.95097642,5.873934695,5.947952622,6.118216767,6.262284679,6.283605636,6.290729598,6.150921082,5.902284866,5.644896309,5.455897808,5.213961948,5.106367363,5.098665993,5.112570462,5.089830434,5.092391597,5.054120107,4.985009122,4.922091418,4.892596133,4.865879445,4.863682974,4.883921661,4.911460572,4.932976389,4.964534189,
"Population ages 0-4, female (% of female population)",SP.POP.0004.FE.5Y,7.524185544,7.850820736,8.026621057,8.095279864,8.114169415,8.124833991,8.081592683,8.023190665,7.945568597,7.822458457,7.634836304,7.372182371,7.075246316,6.757307035,6.446116293,6.15585547,5.816292618,5.578259007,5.419179804,5.311367625,5.236922038,5.2318365,5.267293238,5.323361956,5.371566902,5.395323362,5.493846946,5.450388454,5.323820677,5.211027928,5.186406614,5.131123102,5.212332074,5.381640719,5.528941776,5.566238962,5.584782531,5.471942099,5.26069574,5.040658132,4.881513324,4.666871686,4.573819335,4.571326071,4.588524167,4.571862909,4.57690297,4.547703645,4.492182343,4.441209227,4.416391054,4.394358046,4.392668655,4.409303407,4.433441469,4.456602929,4.494496312,
"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,64.92143,65.36991,65.81839,65.96931,66.12023,66.27115,66.42207,66.57299,66.8183,67.06362,67.30893,67.55424,67.79956,68.17473,68.54991,68.92508,69.30025,69.67543,69.93197,70.18851,70.44505,70.7016,70.95814,71.62575,72.29337,72.96098,73.62859,74.29621,74.73107,75.16593,75.60079,76.03565,76.47051,77.06055,77.6506,78.24064,78.83069,79.42073,79.93973,80.45872,80.97772,81.49671,82.01571,82.33946,82.66322,82.98697,83.31073,83.63448,83.94035,84.24622,84.55209,84.85796,85.16383,85.44427,85.72471,86.00514,,
"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,79.02172,79.51741,80.01311,80.20693,80.40074,80.59455,80.78836,80.98218,81.24033,81.49848,81.75663,82.01479,82.27294,82.62289,82.97284,83.3228,83.67275,84.0227,84.28502,84.54733,84.80964,85.07195,85.33427,85.74591,86.15755,86.56919,86.98083,87.39247,87.60618,87.8199,88.03361,88.24732,88.46104,88.72193,88.98282,89.24371,89.5046,89.7655,89.9609,90.1563,90.3517,90.5471,90.7425,90.92222,91.10195,91.28167,91.46139,91.64111,91.72747,91.81384,91.9002,91.98657,92.07293,92.31038,92.54783,92.78527,,
