Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,4.462095199,4.487807106,4.527356156,4.578822833,4.637902246,4.699444309,4.704109414,4.722740942,4.744293977,4.746273597,4.715742343,4.663478086,4.57411726,4.486494287,4.447908635,4.47607267,4.521108851,4.624710672,4.757814276,4.874986321,4.948542375,4.990261883,4.996562851,4.972179886,4.924660475,4.858053837,4.745413646,4.61651852,4.486319013,4.37955516,4.314064407,4.299188951,4.319666058,4.363110006,4.417680882,4.480351372,4.563464726,4.645555094,4.734440434,4.857963799,5.040022499,5.267481888,5.557413517,5.860061893,6.102383049,6.243142226,6.255894477,6.174677885,6.042988497,5.926511998,5.864612945,5.85739828,5.890364983,5.942671245,5.990539424,6.023586997,6.059773634,
"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,4.410836413,4.399146381,4.411807734,4.446901811,4.501105378,4.569673722,4.649876551,4.735658812,4.799802983,4.821038364,4.799503328,4.782250208,4.72912308,4.663502285,4.624759393,4.634231387,4.673563763,4.764832215,4.875961393,4.961408598,4.995987454,5.006754486,4.972211738,4.898746793,4.803164571,4.698724558,4.57987729,4.458347356,4.341592543,4.244794359,4.180724199,4.165290725,4.182429097,4.220368449,4.267954748,4.322439232,4.391553082,4.46252628,4.545056487,4.665021128,4.842061987,5.076135191,5.365802165,5.667737194,5.919539068,6.085397536,6.138012725,6.112400906,6.042533944,5.978909452,5.951459351,5.965133706,6.010593499,6.075063493,6.135928237,6.176734552,6.204207775,
"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,5.478593212,5.520292484,5.576899262,5.626697781,5.640150493,5.605664237,5.491082046,5.338951637,5.184620703,5.083292911,5.066371394,5.126297335,5.23890983,5.369983093,5.477444303,5.541131235,5.558365253,5.558877401,5.533614466,5.473945782,5.380413622,5.270737491,5.124763196,4.969553674,4.843435362,4.767668952,4.713511411,4.714675186,4.758387985,4.822105454,4.892940666,4.964445165,5.035674104,5.125739145,5.260645442,5.448857846,5.676571148,5.971579688,6.29852487,6.585598902,6.778976032,6.828921819,6.779401145,6.674164291,6.579410829,6.533654933,6.487497284,6.481458565,6.509293816,6.551779744,6.589945298,6.612004842,6.637153159,6.651337616,6.634764094,6.580003406,6.500742491,
"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,5.171878087,5.251938216,5.357377135,5.461315359,5.526783417,5.536497076,5.469124537,5.353769461,5.229933374,5.148124174,5.133034213,5.181237064,5.26684555,5.362831827,5.431202951,5.452171675,5.436667038,5.396355873,5.329404019,5.236237242,5.121761137,5.00231517,4.857929224,4.712966734,4.597429785,4.526161982,4.484655755,4.490528633,4.532283528,4.589650628,4.651172862,4.721122976,4.789317542,4.874606841,5.003436702,5.18576655,5.412495821,5.701807703,6.021525426,6.310520802,6.524798526,6.630670777,6.652137307,6.620005239,6.584250435,6.575970854,6.558892379,6.565717614,6.592275955,6.626542829,6.657874755,6.687017197,6.709685609,6.709868276,6.675084837,6.608660499,6.535354939,
"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,6.379973148,6.263601167,6.103478295,5.940033473,5.829051808,5.798856955,5.810259187,5.902328593,6.037933023,6.16179585,6.240462946,6.243360186,6.205090005,6.133139825,6.036148349,5.921898686,5.760720558,5.584607976,5.412929155,5.270870925,5.17197923,5.126144475,5.120087074,5.149672387,5.205029387,5.278130895,5.34121859,5.41701793,5.516710981,5.659825752,5.855651507,6.09540164,6.383288484,6.676346844,6.916593099,7.073719403,7.176334896,7.185204806,7.123291765,7.046593589,7.000149818,6.978183607,6.994055735,7.041848384,7.106429979,7.174418408,7.211296213,7.247062893,7.254956785,7.212095305,7.119235772,6.997976034,6.842903249,6.685766962,6.567561969,6.506118051,6.483563291,
"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,6.216996944,6.15696497,6.043557241,5.913694222,5.819743613,5.78929229,5.796598902,5.86789022,5.969273307,6.050759364,6.083740506,6.042781973,5.956499889,5.838203789,5.704727759,5.567723719,5.409051358,5.246051687,5.093586467,4.970118199,4.884960968,4.849791043,4.849913124,4.880439664,4.932167864,4.998588852,5.06149365,5.133306638,5.22643543,5.361854887,5.550308711,5.791096596,6.07892273,6.375044441,6.627318521,6.808414072,6.946470514,7.010823178,7.020230629,7.015750053,7.027974158,7.034145856,7.060705086,7.105334754,7.157573493,7.207309666,7.226391822,7.246579923,7.250649117,7.219585679,7.148667075,7.027159242,6.879286646,6.739506181,6.643227785,6.598926815,6.579384534,
"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,6.436031651,6.447677611,6.544948215,6.683311393,6.796644341,6.846686306,6.849103325,6.817414945,6.750082777,6.646045553,6.504650582,6.294189694,6.056245344,5.830751395,5.664816964,5.578512844,5.500543338,5.48811126,5.518388991,5.56172492,5.605614668,5.691822277,5.774291188,5.87278658,6.021458174,6.236225951,6.477607287,6.785615685,7.108421771,7.36956304,7.528745229,7.594464384,7.569263999,7.49696619,7.440257328,7.430363791,7.415522967,7.427162159,7.460960783,7.506716549,7.563108965,7.63302797,7.720958911,7.798329711,7.823478624,7.774095878,7.599883882,7.365689088,7.127584918,6.953137023,6.870768397,6.845201889,6.890360422,6.956510751,6.979188868,6.933007464,6.837321709,
"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,6.405543747,6.406437713,6.47538822,6.573424968,6.641555447,6.646445177,6.603273671,6.521074083,6.405507165,6.266634398,6.111423836,5.904009948,5.683672257,5.480580417,5.331831525,5.255675207,5.198276003,5.200909519,5.240341918,5.288453443,5.336481401,5.419341803,5.495832955,5.586919472,5.727230435,5.933539794,6.170175611,6.471568702,6.792084627,7.063213945,7.247781685,7.353431216,7.38037787,7.363331353,7.352637856,7.373956887,7.396828102,7.43275464,7.47849337,7.525430632,7.569959468,7.610266546,7.660627912,7.701547224,7.703892277,7.651188019,7.513967679,7.325621276,7.129285778,6.984017388,6.91878366,6.909165299,6.962914,7.027348276,7.039966622,6.979043093,6.874225868,
"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,7.472517579,7.448621588,7.384360241,7.279106166,7.13439918,6.955776586,6.75647917,6.51223649,6.24948239,6.018283401,5.857757176,5.792997361,5.801617812,5.861798163,5.94449725,6.033827183,6.070231158,6.124441645,6.209099885,6.343312025,6.535042511,6.813967791,7.14221006,7.478045201,7.756558507,7.934323373,7.97824032,7.9357027,7.846775178,7.771621033,7.745863543,7.75627687,7.796371312,7.849938699,7.896834101,7.926613016,7.941886272,7.990007679,8.059407299,8.10956884,8.099700101,7.964865287,7.748999839,7.503997252,7.305913228,7.194852508,7.150384995,7.197792983,7.281098527,7.32210497,7.281755711,7.140791871,6.943273854,6.747926731,6.629032224,6.617443486,6.661719501,
"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,7.237035149,7.160129475,7.04128388,6.887674152,6.710864879,6.521102435,6.322823484,6.102334946,5.880215183,5.692093407,5.563582016,5.501167034,5.50989121,5.572271845,5.659617685,5.752751973,5.782972535,5.829194594,5.9116751,6.053324845,6.25883537,6.526668584,6.843214637,7.17101606,7.453076583,7.652652559,7.734404491,7.744989179,7.714367634,7.688520675,7.6962728,7.721423654,7.761820982,7.807832488,7.848635977,7.879227106,7.894812541,7.924732958,7.958019246,7.966995901,7.928854786,7.815997298,7.642159603,7.445633863,7.28738211,7.202723025,7.184299974,7.247257284,7.340458363,7.389807278,7.357842717,7.211834972,7.003537003,6.790710685,6.648079846,6.611039472,6.640447717,
"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,7.480616628,7.227190009,6.948229337,6.671332142,6.435571439,6.266915939,6.149517123,6.110071454,6.139534416,6.211030856,6.304182705,6.393688989,6.474765208,6.569227277,6.710474005,6.91171811,7.132011585,7.435655911,7.767606955,8.044082974,8.21746541,8.318777699,8.291123895,8.180937565,8.070995405,8.013578871,8.004942466,8.053197363,8.132617952,8.20316487,8.242552577,8.258198778,8.259932012,8.245478246,8.206121882,8.13121187,8.058819241,7.916046061,7.717265844,7.520196423,7.377124068,7.338591905,7.393255647,7.485967138,7.528051327,7.467317073,7.332145157,7.110729727,6.865398897,6.695429792,6.661084498,6.726138262,6.897448295,7.116445361,7.304179952,7.417755753,7.47487386,
"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,6.964761781,6.717653132,6.464666066,6.226980701,6.033692508,5.903253132,5.819151137,5.801163514,5.836227558,5.897628464,5.967667813,6.048865635,6.119341237,6.202691362,6.337752387,6.541347551,6.781818374,7.106440763,7.455464758,7.745278802,7.931279157,8.052918796,8.06708998,8.014426384,7.961946543,7.947159186,7.945096035,7.985316986,8.051401178,8.115179451,8.159710497,8.172139941,8.17573752,8.166468563,8.134269007,8.069139737,7.972926679,7.824991152,7.646804272,7.488697849,7.389998951,7.366406046,7.425889761,7.519390331,7.564238456,7.509840564,7.376887653,7.159629665,6.918459838,6.746277622,6.697029628,6.715150383,6.839766768,7.022165738,7.193261159,7.31458714,7.370058587,
"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,6.587893634,6.441863876,6.380384157,6.38821766,6.434625147,6.497537999,6.584743169,6.688847857,6.821166476,7.009106261,7.267274188,7.526523893,7.835883077,8.142775549,8.37660694,8.505397619,8.545160371,8.510168661,8.43576625,8.376177254,8.360843546,8.359871988,8.379304097,8.417940018,8.461406237,8.492804673,8.511957449,8.527415832,8.526226181,8.491302452,8.416200156,8.315807229,8.160994514,7.977673884,7.815958319,7.709084287,7.658251796,7.675186932,7.723694973,7.724573853,7.622184665,7.480188308,7.239478169,6.95530994,6.721829973,6.600511268,6.64413169,6.813973122,7.066087618,7.325756934,7.543883186,7.620534903,7.639131097,7.607500612,7.550146393,7.49258533,7.449075942,
"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,6.154521176,6.054881694,6.033722307,6.073669902,6.142915613,6.21926931,6.29392411,6.369949297,6.463112742,6.611294968,6.841289811,7.120896044,7.458502428,7.796332462,8.059867281,8.217359629,8.287753384,8.281947347,8.231844829,8.18561748,8.17017828,8.192071167,8.218891559,8.248519465,8.27409454,8.287396419,8.305971039,8.330884936,8.346320627,8.330796315,8.274039565,8.17590274,8.028262591,7.855363926,7.702864178,7.600116758,7.552522469,7.57860829,7.641816886,7.665636936,7.594492877,7.448621694,7.207385684,6.922316575,6.682432334,6.545353792,6.56250358,6.693605283,6.897136466,7.103328927,7.265317852,7.328076706,7.358156556,7.361255454,7.348459131,7.325719727,7.247907438,
"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,6.650300559,6.724245295,6.819110416,6.943632528,7.114437774,7.334753039,7.656532093,8.049354063,8.460905019,8.796912877,8.984966226,8.965719892,8.82729243,8.650660497,8.530277908,8.497249236,8.507882141,8.580299305,8.681862502,8.767607188,8.813091884,8.853341062,8.864674896,8.845500374,8.798839671,8.72675101,8.623352136,8.48786476,8.338230753,8.206519332,8.116317989,8.072188187,8.082919199,8.114460811,8.106996514,8.023981747,7.84858401,7.576096632,7.244800147,6.9345129,6.707925385,6.666076595,6.734731174,6.884461358,7.044372766,7.154429819,7.308372552,7.42180098,7.507413466,7.577006536,7.618340226,7.515638948,7.422880778,7.353305066,7.295594959,7.221711705,7.076008602,
"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,6.377674173,6.470855648,6.572963598,6.693615006,6.851677997,7.053232903,7.337016865,7.70662284,8.117890773,8.475740109,8.699877789,8.710775165,8.605644703,8.462815091,8.369057104,8.348743897,8.342984744,8.385680995,8.451789374,8.506036955,8.529821774,8.560789972,8.562946825,8.536487062,8.483452507,8.40414785,8.321485291,8.206372875,8.074239652,7.953440066,7.863658139,7.815632118,7.816775134,7.834311394,7.811970407,7.71517862,7.566000944,7.32572123,7.028945203,6.749537827,6.543481178,6.48413902,6.525954277,6.639531096,6.75989328,6.833986675,6.95357141,7.030129686,7.072286043,7.092968413,7.088053884,7.037636919,6.979942392,6.916997309,6.846266568,6.759733642,6.630163131,
"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,7.573495986,7.889483916,8.261330765,8.630722482,8.919248794,9.088637469,9.243136617,9.229490506,9.07655857,8.888690599,8.768947877,8.817459556,8.921097057,9.023310333,9.078535888,9.088836268,9.132909515,9.178556348,9.2038069,9.183510139,9.11221117,9.034855465,8.895982265,8.730341002,8.590564513,8.504417946,8.452551126,8.468107711,8.506499089,8.494418163,8.392523081,8.217853113,7.961948388,7.674855067,7.432177616,7.274438184,7.109764255,7.0321384,7.02567222,7.04504149,7.056344803,7.144201074,7.182346708,7.170969237,7.136991424,7.10664135,7.221566523,7.281416137,7.256897029,7.148972441,6.988330242,6.913050091,6.827604671,6.709048747,6.558438813,6.398409324,6.291580528,
"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,7.362575895,7.656669152,7.998632548,8.336804626,8.600662157,8.755749012,8.930909914,8.952749541,8.839297668,8.683115874,8.579859282,8.621210136,8.704494856,8.777019787,8.799093744,8.774691638,8.787455466,8.808733256,8.819970478,8.796835502,8.729753954,8.649885694,8.510045872,8.343771494,8.20182433,8.111050467,8.07380687,8.091011598,8.118503535,8.088121881,7.966797753,7.796795042,7.545604938,7.259318335,7.011527838,6.845035675,6.720441824,6.670825182,6.676688427,6.693159243,6.689509393,6.755159584,6.777654166,6.755500703,6.709586688,6.661440197,6.729492504,6.75088522,6.70715609,6.601782487,6.459098214,6.410835235,6.353691528,6.274086727,6.167530365,6.042808441,5.965258419,
"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,9.662204238,9.755730635,9.747023313,9.670313906,9.583920749,9.533193902,9.483594315,9.504269189,9.608892172,9.74734468,9.852865283,9.811235755,9.732623123,9.658144363,9.603013019,9.548275276,9.421419903,9.277016044,9.12582003,8.993550274,8.906976938,8.869884112,8.859719006,8.865932299,8.841418185,8.732659517,8.526730715,8.258742155,7.955680366,7.681730989,7.496242206,7.396918163,7.365843359,7.381224279,7.402881637,7.399023022,7.354505378,7.31280545,7.273924744,7.249886676,7.25295891,7.268064124,7.280968452,7.292906534,7.285327955,7.2354138,7.13152851,6.979700052,6.815008791,6.658385815,6.513906181,6.404072886,6.298979136,6.212748603,6.156772214,6.1382425,6.194611638,
"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,9.394030215,9.475883981,9.464264174,9.390596518,9.306649988,9.251251743,9.214300192,9.230892595,9.315614245,9.426313737,9.505309234,9.443180514,9.341596332,9.238112425,9.149868269,9.065123073,8.957158044,8.834161081,8.699930863,8.575727569,8.487938102,8.451663519,8.440913644,8.44472896,8.416584833,8.30454857,8.097015792,7.825909121,7.52115246,7.246318947,7.058567546,6.960969048,6.929669511,6.945376673,6.968272705,6.965944221,6.930235325,6.885733341,6.836509027,6.794327714,6.768531255,6.765580264,6.756203461,6.742794204,6.71418912,6.656281459,6.568929964,6.448143005,6.320234325,6.200004306,6.089875897,6.018340382,5.938829112,5.861191125,5.79924109,5.766386892,5.827007142,
"Population ages 5-9, male (% of male population)",SP.POP.0509.MA.5Y,10.14177953,10.07741139,10.06406449,10.09834455,10.14623247,10.1590782,10.20872083,10.22338677,10.18151626,10.09259092,9.98293785,9.864498752,9.725451149,9.562050038,9.387905761,9.22111409,9.104191154,9.066878311,9.088448408,9.11079664,9.059230733,8.929952267,8.685583423,8.344287918,7.979539549,7.69057197,7.514492587,7.45039169,7.488231947,7.572131985,7.621970773,7.622298595,7.590160627,7.526699516,7.450865462,7.38988428,7.368943311,7.373784097,7.397131792,7.421712548,7.425833397,7.365238738,7.261890331,7.119392121,6.957078752,6.804337455,6.65895793,6.526199007,6.412806511,6.32801646,6.280057193,6.279491697,6.32733063,6.414927969,6.515009856,6.58985029,6.655613189,
"Population ages 5-9, female (% of female population)",SP.POP.0509.FE.5Y,9.909921765,9.834984616,9.801955396,9.807688534,9.823877516,9.810081811,9.844033308,9.845212911,9.795753693,9.704516745,9.595045185,9.4586662,9.309290978,9.145870074,8.979313704,8.82211582,8.718781325,8.68283865,8.696689193,8.707144551,8.64564587,8.514769065,8.270651146,7.931933076,7.571326378,7.287277458,7.108912801,7.040366621,7.072257499,7.150506394,7.196808805,7.197806035,7.166189991,7.102381278,7.02523012,6.962530903,6.923076588,6.898407356,6.883969284,6.867856721,6.834794488,6.774913299,6.686983173,6.574205096,6.450129538,6.334950264,6.227933572,6.131014024,6.049907183,5.992711203,5.967030873,5.960979992,5.992514511,6.057929213,6.135639323,6.194099377,6.262718399,
"Population ages 0-4, male (% of male population)",SP.POP.0004.MA.5Y,10.78431693,10.85915113,10.8118234,10.67713534,10.52948075,10.42382701,10.3049278,10.17978272,10.06485861,9.956545993,9.838801709,9.737303308,9.694936571,9.655544824,9.55355469,9.367453281,9.309727877,9.011717156,8.583379261,8.189883499,7.939694204,7.584320267,7.509931763,7.620648483,7.754075192,7.809073201,7.982939196,7.973799417,7.843416601,7.700986319,7.612203391,7.506245272,7.472909875,7.483405613,7.480330003,7.43600046,7.426816005,7.347502822,7.224620423,7.095165785,6.973287669,6.777146669,6.634565892,6.535580681,6.476273489,6.461333664,6.455119034,6.518410998,6.621771732,6.716440084,6.76555579,6.874008897,6.873798658,6.802695182,6.725312274,6.686717329,6.621179916,
"Population ages 0-4, female (% of female population)",SP.POP.0004.FE.5Y,10.48059009,10.51577075,10.44743662,10.3060736,10.15745863,10.05064414,9.939949486,9.824576654,9.719082984,9.619203931,9.508628728,9.407415954,9.359713319,9.312174323,9.202543203,9.010551192,8.931403452,8.622111686,8.190499558,7.795893872,7.540778314,7.186243287,7.113479311,7.225204637,7.359286483,7.414122124,7.578774804,7.56430728,7.430897616,7.286210146,7.195685178,7.084945171,7.045502789,7.0509433,7.043295761,6.988262919,6.95005533,6.858163312,6.729392381,6.597224719,6.481697595,6.332676603,6.220694242,6.144423453,6.10459689,6.105006659,6.109288145,6.174813523,6.275310964,6.366784669,6.415421992,6.49343811,6.482748356,6.413946251,6.340539055,6.298924956,6.239200152,
"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,67.23893,67.23371,67.22849,67.15869,67.0889,67.0191,66.94931,66.87951,67.23306,67.58661,67.94017,68.29372,68.64727,69.33164,70.01601,70.70038,71.38475,72.06912,72.74655,73.42399,74.10142,74.77885,75.45629,76.02258,76.58887,77.15517,77.72146,78.28775,78.89597,79.50418,80.1124,80.72062,81.32883,81.77524,82.22164,82.66805,83.11445,83.56086,84.02268,84.48451,84.94634,85.40817,85.87,86.14844,86.42689,86.70533,86.98378,87.26223,87.4587,87.65517,87.85164,88.04811,88.24458,88.55825,88.87193,89.1856,,
"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,80.40144,80.54434,80.68724,80.67864,80.67004,80.66144,80.65285,80.64425,80.92603,81.20782,81.4896,81.77139,82.05317,82.54511,83.03705,83.52899,84.02094,84.51288,84.90876,85.30464,85.70052,86.0964,86.49228,86.76579,87.0393,87.31281,87.58633,87.85984,88.16715,88.47446,88.78176,89.08907,89.39638,89.59879,89.8012,90.00361,90.20602,90.40843,90.63366,90.85888,91.08411,91.30933,91.53456,91.68901,91.84345,91.9979,92.15235,92.3068,92.39993,92.49306,92.58619,92.67932,92.77245,92.97123,93.17001,93.36879,,
