Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,6.302845655,6.315579161,6.344958438,6.384761184,6.425849856,6.461664248,6.489322101,6.515092631,6.530094067,6.522140802,6.484931445,6.41746408,6.325114528,6.216748861,6.104789294,5.997285965,5.895761002,5.796162496,5.705082704,5.631696015,5.581341018,5.535335231,5.519469979,5.525426302,5.541500983,5.561194041,5.600506739,5.635686223,5.669551742,5.707220242,5.749815256,5.788990894,5.833706696,5.877583761,5.911395586,5.930938412,5.938682022,5.935310657,5.922785325,5.905178273,5.885049493,5.867318576,5.846912021,5.825009985,5.802335971,5.779707463,5.753889393,5.732294638,5.719377132,5.721356086,5.742560849,5.783034244,5.834948783,5.905480084,6.005878373,6.139176594,6.301599471,
"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,7.100508929,7.130085127,7.1525061,7.161542694,7.149437799,7.112417889,7.045574353,6.957992624,6.857401942,6.754806035,6.657446946,6.559869177,6.468997764,6.388842462,6.323743836,6.276128008,6.236228707,6.204128153,6.181572425,6.172984009,6.180265468,6.198401541,6.24613578,6.307839964,6.362413349,6.398935379,6.43735934,6.452708378,6.453794134,6.453729798,6.458140218,6.44799659,6.441847215,6.436768901,6.427829212,6.413713388,6.392089328,6.370602093,6.348434612,6.325056789,6.30095774,6.283548216,6.265468867,6.253534156,6.256819959,6.280618584,6.315725719,6.365399618,6.437431688,6.543732529,6.688100792,6.870487801,7.092801075,7.316067509,7.483823808,7.564047131,7.560587919,
"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,7.10167759,7.125758002,7.145195678,7.152089846,7.136085106,7.092003793,7.020009442,6.923999979,6.812636905,6.698207265,6.588981202,6.483427971,6.383640974,6.294139102,6.219510209,6.162115296,6.120622066,6.092640432,6.078718801,6.080387666,6.097799055,6.111026499,6.146054081,6.192688723,6.237411143,6.273190251,6.320571618,6.353864154,6.376332695,6.392167457,6.4019703,6.391854808,6.375299775,6.353284825,6.327003933,6.298843992,6.271218956,6.246053922,6.221345982,6.194260171,6.163880959,6.138482984,6.109951011,6.086984916,6.081509744,6.100217222,6.135267417,6.187927244,6.263088798,6.36810865,6.504190697,6.67414771,6.878005222,7.079193164,7.224555875,7.284101287,7.264768761,
"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,7.718892447,7.641640572,7.539707011,7.422975859,7.305630988,7.197174656,7.093944912,7.000744122,6.92104537,6.858335112,6.814533221,6.788312552,6.780692117,6.791020777,6.817923388,6.85937443,6.887509106,6.918814502,6.948712606,6.971002936,6.980451317,6.987075366,6.998156947,7.007581639,7.008269715,6.998323294,7.001357511,6.987190222,6.963798173,6.941045301,6.922034086,6.884538974,6.853007668,6.825625364,6.798767959,6.772426341,6.744424918,6.722110356,6.708821543,6.709698831,6.7279867,6.768955451,6.815308785,6.880252008,6.983284677,7.131465969,7.315426659,7.548522626,7.786256118,7.962596906,8.04077268,8.036737352,7.939097285,7.788211676,7.647536555,7.554670901,7.498331151,
"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,7.764769389,7.67771201,7.561974403,7.429214034,7.296094033,7.173266922,7.057127865,6.950845525,6.858126916,6.782578293,6.72621643,6.690062737,6.673356173,6.673678239,6.686974555,6.709760213,6.734896859,6.762644061,6.791804206,6.822840443,6.855420602,6.870295518,6.897328799,6.925275992,6.938503668,6.929876798,6.926783433,6.897218949,6.853039279,6.810247144,6.775876282,6.727664886,6.688551581,6.655026449,6.620646185,6.583934685,6.548052716,6.514404963,6.488731239,6.480002274,6.493562761,6.533850096,6.584577532,6.654825518,6.75805248,6.89809854,7.068542543,7.28093911,7.493733954,7.64536892,7.701692191,7.678872468,7.564483188,7.39914653,7.246508324,7.144342892,7.083509867,
"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,7.766318626,7.646533498,7.536507693,7.441625495,7.367720597,7.317941931,7.28938444,7.284182916,7.30073346,7.336126568,7.386814701,7.454794808,7.537187442,7.625712835,7.708431489,7.776954768,7.783385726,7.761832256,7.715408647,7.654080234,7.587401286,7.547205912,7.521262804,7.501782823,7.477455236,7.443662255,7.426636575,7.393588584,7.352927794,7.315918935,7.287611768,7.245348534,7.215021668,7.198980694,7.199537961,7.219968786,7.253282365,7.299417637,7.367920603,7.474605836,7.624600808,7.824709642,8.066003881,8.306005908,8.482700548,8.561286256,8.54451082,8.436849478,8.276506224,8.124103116,8.017498292,7.956271825,7.931191651,7.930897622,7.935108543,7.930826209,7.922118969,
"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,7.819203401,7.682767456,7.555386522,7.443245283,7.353100666,7.288163981,7.244636976,7.226043094,7.22870239,7.246448812,7.27423692,7.315930107,7.366954755,7.423297002,7.478993096,7.528670788,7.556238768,7.571069092,7.57167986,7.558282079,7.531842337,7.481273205,7.433160899,7.384387715,7.331048138,7.273165655,7.239366477,7.195013505,7.146806692,7.102415045,7.064465499,7.009000592,6.963001628,6.931026536,6.9188555,6.931388618,6.964562169,7.014855213,7.088376635,7.195391533,7.337702672,7.521797648,7.740814445,7.954996073,8.106093313,8.161354367,8.125311506,7.999678536,7.82342965,7.658058716,7.541574235,7.47481668,7.448661917,7.44986338,7.454840205,7.448394524,7.436983246,
"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,7.852327521,7.81347638,7.798916665,7.808109136,7.839744076,7.891415287,7.961727311,8.050218021,8.146949007,8.237940854,8.313652839,8.385671459,8.443005584,8.483683726,8.50574779,8.507612333,8.424803069,8.322817621,8.212645174,8.106850242,8.012557735,7.95096025,7.91008317,7.880292003,7.848975037,7.81208384,7.796255191,7.768074963,7.741743388,7.735955098,7.759182985,7.782540222,7.825817602,7.898111075,8.012547436,8.173935007,8.373227614,8.624995861,8.87950285,9.064762193,9.140618145,9.127160505,9.004601134,8.820858073,8.649306417,8.532908662,8.452064012,8.418666393,8.41685541,8.418412229,8.406447873,8.394709809,8.378918606,8.353905352,8.313281755,8.253896619,8.172483543,
"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.904924159,7.849587497,7.819006515,7.810697391,7.820827565,7.84568285,7.884120617,7.935457268,7.993985603,8.052056873,8.10372309,8.161666146,8.213499432,8.253162906,8.272398888,8.26577145,8.214705127,8.136068733,8.039414962,7.939875247,7.847213784,7.759967568,7.696655488,7.647698647,7.599130336,7.545655554,7.515041251,7.471225654,7.429401729,7.410782728,7.425759489,7.445953728,7.491326708,7.56668383,7.678803328,7.828717933,8.013123086,8.241468476,8.467552939,8.624876882,8.676338869,8.641481989,8.500945404,8.302039016,8.117456388,7.989955084,7.905312749,7.870774608,7.868829033,7.868958794,7.852854823,7.838554204,7.818033464,7.787461792,7.742763949,7.682057319,7.606138264,
"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,8.438546043,8.506728762,8.593070797,8.687924022,8.778489931,8.856263907,8.926443924,8.984365117,9.027180132,9.051997181,9.057069772,9.060525085,9.043520746,9.007877697,8.956550737,8.891847177,8.773530408,8.656405849,8.546149624,8.450410349,8.37473793,8.318510135,8.287971775,8.279193064,8.286839843,8.309814439,8.368952986,8.421818826,8.489125532,8.601954646,8.771801694,8.970258549,9.230802251,9.499232661,9.694425424,9.772504215,9.740384242,9.603260689,9.406723472,9.22266042,9.093622126,9.013096569,8.970417551,8.954847169,8.945168543,8.927166089,8.898438068,8.875320141,8.847542419,8.800890805,8.728852444,8.640420195,8.524483283,8.399673449,8.294108704,8.223132043,8.178649102,
"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,8.487990866,8.521981216,8.566673981,8.617676734,8.670182198,8.720264702,8.771538917,8.819955669,8.857898213,8.875486805,8.867390572,8.855463163,8.818278093,8.760143581,8.68812192,8.606951018,8.50344692,8.395426884,8.286675425,8.182359368,8.087022442,8.009002283,7.955803326,7.925845504,7.917339426,7.930732495,7.98366097,8.037279295,8.10822395,8.220619737,8.38175323,8.562651793,8.797056311,9.033934163,9.197677776,9.247953561,9.196910967,9.042398841,8.830048026,8.632101525,8.491710507,8.405208447,8.361275209,8.346849576,8.336984126,8.315170647,8.284587676,8.255267879,8.219387311,8.166648436,8.092478578,8.010068394,7.903683355,7.789523602,7.69239039,7.626064661,7.588348693,
"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,9.466966415,9.533349386,9.583848509,9.61940023,9.639792813,9.641762585,9.636036777,9.614564137,9.579554799,9.53279266,9.474394396,9.42540868,9.366909783,9.301186237,9.227635002,9.144535514,9.051896218,8.969547065,8.906724385,8.878096733,8.893070953,8.926097678,8.999566443,9.101189409,9.230708489,9.400346346,9.639375173,9.901542852,10.16635822,10.37508469,10.46392814,10.41381639,10.26422372,10.04841307,9.83453369,9.68124807,9.582686395,9.535977517,9.523787781,9.516493417,9.494442297,9.468283134,9.431642356,9.386205612,9.328239584,9.249236641,9.141562476,9.017419294,8.88421182,8.762275637,8.672553521,8.624028706,8.602650971,8.599424163,8.595004821,8.572321277,8.532253004,
"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,9.43650648,9.481227927,9.518156421,9.545704851,9.557725384,9.545487197,9.517509544,9.469340464,9.405273643,9.331037616,9.249994122,9.18338266,9.111201217,9.034985277,8.952167068,8.85910958,8.756593294,8.653513961,8.560191516,8.494990603,8.471989715,8.498117206,8.568695164,8.670067613,8.797361676,8.957349745,9.178066892,9.416496033,9.653649541,9.834709301,9.899520073,9.827793855,9.659884138,9.428363713,9.200758416,9.03575722,8.931542089,8.88121762,8.86752012,8.859458682,8.835505075,8.80602497,8.764397741,8.712554642,8.648983437,8.567953835,8.466814817,8.351109597,8.227239863,8.113192973,8.027692557,7.984349959,7.965914152,7.964298836,7.961509463,7.941400516,7.907149603,
"Population ages 5-9, male (% of male population)",SP.POP.0509.MA.5Y,10.33194506,10.32720786,10.29920669,10.2484415,10.18082077,10.105399,10.05355431,9.996762878,9.934610034,9.867032347,9.795213065,9.749295498,9.699245133,9.648362759,9.604507296,9.578817398,9.618119133,9.689867768,9.794959237,9.93205489,10.09250562,10.26550596,10.50736482,10.7914796,11.05142801,11.20621454,11.2718442,11.16862867,10.9173805,10.60534597,10.35036319,10.18004769,10.08888863,10.07367794,10.09302792,10.08526826,10.0513815,10.01267637,9.963245403,9.900059311,9.822476826,9.732943105,9.608877977,9.45821608,9.30466119,9.179216989,9.087181696,9.040118741,9.033370168,9.042764269,9.034013238,9.006019112,8.953169703,8.876665911,8.789916573,8.712301039,8.652129555,
"Population ages 5-9, female (% of female population)",SP.POP.0509.FE.5Y,10.35270067,10.32899333,10.27376362,10.18848395,10.08431863,9.977483474,9.898082601,9.818929516,9.739365489,9.657011949,9.56985822,9.508513907,9.44265984,9.375273786,9.3142004,9.270639396,9.272971285,9.307252281,9.376592633,9.479649055,9.607074204,9.771148481,9.993098175,10.24707963,10.47188399,10.59390086,10.63650106,10.51716739,10.25586471,9.936221039,9.671299376,9.492639667,9.395916801,9.377748655,9.396030117,9.387670071,9.353795051,9.31225354,9.257628784,9.189018885,9.108656562,9.018823721,8.900234136,8.760231974,8.619271624,8.50400791,8.417963593,8.371614925,8.361339153,8.366192467,8.355986361,8.331936512,8.285015566,8.216042181,8.137078943,8.065865225,8.012730241,
"Population ages 0-4, male (% of male population)",SP.POP.0004.MA.5Y,10.93458988,10.85021463,10.77036883,10.69448778,10.61975744,10.54457779,10.49181211,10.43337577,10.38113185,10.35510161,10.37060549,10.40402343,10.47767101,10.58871344,10.73620898,10.91660677,11.18780944,11.49741651,11.79789574,12.01526775,12.11076866,12.22718273,12.05869403,11.71955513,11.37742439,11.1408572,10.76134971,10.65065863,10.71605772,10.80257106,10.80839934,10.90065884,10.86657999,10.73559603,10.57559616,10.43305544,10.30270885,10.14635358,9.987467743,9.84576681,9.735279659,9.596295491,9.550507998,9.561266554,9.573688181,9.550893497,9.572582992,9.513001725,9.399856613,9.283440091,9.197553873,9.090214438,9.028341213,8.996758514,8.962488297,8.904212497,8.858021015,
"Population ages 0-4, female (% of female population)",SP.POP.0004.FE.5Y,10.9282487,10.79791018,10.69039002,10.59967723,10.51222743,10.41951648,10.35117166,10.27060714,10.19142193,10.13759845,10.12641355,10.13352588,10.17985226,10.26287287,10.38354428,10.54184313,10.76532406,11.0269928,11.28108795,11.45252864,11.49852367,11.58305191,11.39447699,11.04206466,10.68900407,10.44187534,10.0629352,9.946384561,10.00099989,10.07541871,10.07135246,10.1634503,10.12570337,9.990469653,9.828374903,9.687381087,9.555055756,9.404676574,9.256261348,9.123943663,9.018130914,8.889291775,8.843905175,8.848969045,8.855808591,8.83142885,8.846099641,8.789953986,8.687268531,8.582115689,8.503592504,8.406225337,8.350859675,8.322897337,8.291670829,8.23730694,8.195833748,
"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,58.6398,58.8204,59.001,58.9988,58.9966,58.9944,58.9922,58.99,59.418,59.846,60.274,60.702,61.13,61.5596,61.9892,62.4188,62.8484,63.278,63.756,64.234,64.712,65.19,65.668,65.8912,66.1144,66.3376,66.5608,66.784,67.18,67.576,67.972,68.368,68.764,69.2272,69.6904,70.1536,70.6168,71.08,71.3362,71.5924,71.8486,72.1048,72.361,72.66893,72.97686,73.28478,73.59271,73.90064,74.18204,74.46343,74.74483,75.02623,75.30763,75.6039,75.90018,76.19645,,
"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,71.8846,72.4258,72.967,73.2326,73.4982,73.7638,74.0294,74.295,74.6994,75.1038,75.5082,75.9126,76.317,76.7186,77.1202,77.5218,77.9234,78.325,78.7428,79.1606,79.5784,79.9962,80.414,80.6252,80.8364,81.0476,81.2588,81.47,81.7558,82.0416,82.3274,82.6132,82.899,83.1014,83.3038,83.5062,83.7086,83.911,84.1342,84.3574,84.5806,84.8038,85.027,85.25505,85.4831,85.71115,85.9392,86.16726,86.351,86.53475,86.7185,86.90225,87.08599,87.22185,87.35771,87.49357,,
